Image Name,Number,Gender,Hand,Finger
218__M_Left_ring_finger.BMP,218,M,Left,ring
220__F_Left_index_finger.BMP,220,F,Left,index
220__F_Left_little_finger.BMP,220,F,Left,little
220__F_Left_middle_finger.BMP,220,F,Left,middle
220__F_Left_ring_finger.BMP,220,F,Left,ring
220__F_Left_thumb_finger.BMP,220,F,Left,thumb
220__F_Right_index_finger.BMP,220,F,Right,index
220__F_Right_little_finger.BMP,220,F,Right,little
220__F_Right_middle_finger.BMP,220,F,Right,middle
220__F_Right_ring_finger.BMP,220,F,Right,ring
220__F_Right_thumb_finger.BMP,220,F,Right,thumb
222__M_Right_thumb_finger.BMP,222,M,Right,thumb
222__M_Right_ring_finger.BMP,222,M,Right,ring
222__M_Right_middle_finger.BMP,222,M,Right,middle
222__M_Right_little_finger.BMP,222,M,Right,little
222__M_Right_index_finger.BMP,222,M,Right,index
222__M_Left_thumb_finger.BMP,222,M,Left,thumb
222__M_Left_middle_finger.BMP,222,M,Left,middle
222__M_Left_little_finger.BMP,222,M,Left,little
222__M_Left_index_finger.BMP,222,M,Left,index
222__M_Left_ring_finger.BMP,222,M,Left,ring
224__M_Left_index_finger.BMP,224,M,Left,index
224__M_Left_little_finger.BMP,224,M,Left,little
224__M_Left_middle_finger.BMP,224,M,Left,middle
224__M_Left_ring_finger.BMP,224,M,Left,ring
224__M_Right_index_finger.BMP,224,M,Right,index
224__M_Right_little_finger.BMP,224,M,Right,little
224__M_Right_middle_finger.BMP,224,M,Right,middle
224__M_Right_ring_finger.BMP,224,M,Right,ring
224__M_Right_thumb_finger.BMP,224,M,Right,thumb
224__M_Left_thumb_finger.BMP,224,M,Left,thumb
225__M_Right_index_finger.BMP,225,M,Right,index
225__M_Right_ring_finger.BMP,225,M,Right,ring
225__M_Right_middle_finger.BMP,225,M,Right,middle
225__M_Right_little_finger.BMP,225,M,Right,little
225__M_Right_thumb_finger.BMP,225,M,Right,thumb
225__M_Left_thumb_finger.BMP,225,M,Left,thumb
225__M_Left_middle_finger.BMP,225,M,Left,middle
225__M_Left_little_finger.BMP,225,M,Left,little
225__M_Left_index_finger.BMP,225,M,Left,index
225__M_Left_ring_finger.BMP,225,M,Left,ring
227__M_Right_little_finger.BMP,227,M,Right,little
227__M_Right_thumb_finger.BMP,227,M,Right,thumb
227__M_Right_ring_finger.BMP,227,M,Right,ring
227__M_Right_middle_finger.BMP,227,M,Right,middle
227__M_Right_index_finger.BMP,227,M,Right,index
227__M_Left_middle_finger.BMP,227,M,Left,middle
227__M_Left_ring_finger.BMP,227,M,Left,ring
227__M_Left_thumb_finger.BMP,227,M,Left,thumb
227__M_Left_little_finger.BMP,227,M,Left,little
227__M_Left_index_finger.BMP,227,M,Left,index
231__M_Right_thumb_finger.BMP,231,M,Right,thumb
231__M_Right_ring_finger.BMP,231,M,Right,ring
231__M_Right_middle_finger.BMP,231,M,Right,middle
231__M_Right_little_finger.BMP,231,M,Right,little
231__M_Right_index_finger.BMP,231,M,Right,index
231__M_Left_thumb_finger.BMP,231,M,Left,thumb
231__M_Left_middle_finger.BMP,231,M,Left,middle
231__M_Left_little_finger.BMP,231,M,Left,little
231__M_Left_index_finger.BMP,231,M,Left,index
231__M_Left_ring_finger.BMP,231,M,Left,ring
233__M_Right_ring_finger.BMP,233,M,Right,ring
233__M_Left_index_finger.BMP,233,M,Left,index
233__M_Left_little_finger.BMP,233,M,Left,little
233__M_Left_middle_finger.BMP,233,M,Left,middle
233__M_Left_ring_finger.BMP,233,M,Left,ring
233__M_Left_thumb_finger.BMP,233,M,Left,thumb
233__M_Right_index_finger.BMP,233,M,Right,index
233__M_Right_little_finger.BMP,233,M,Right,little
233__M_Right_middle_finger.BMP,233,M,Right,middle
233__M_Right_thumb_finger.BMP,233,M,Right,thumb
234__M_Right_little_finger.BMP,234,M,Right,little
234__M_Right_thumb_finger.BMP,234,M,Right,thumb
234__M_Right_index_finger.BMP,234,M,Right,index
234__M_Right_middle_finger.BMP,234,M,Right,middle
234__M_Left_thumb_finger.BMP,234,M,Left,thumb
234__M_Right_ring_finger.BMP,234,M,Right,ring
234__M_Left_middle_finger.BMP,234,M,Left,middle
234__M_Left_little_finger.BMP,234,M,Left,little
234__M_Left_index_finger.BMP,234,M,Left,index
234__M_Left_ring_finger.BMP,234,M,Left,ring
237__M_Right_thumb_finger.BMP,237,M,Right,thumb
237__M_Right_ring_finger.BMP,237,M,Right,ring
237__M_Right_little_finger.BMP,237,M,Right,little
237__M_Right_middle_finger.BMP,237,M,Right,middle
237__M_Left_thumb_finger.BMP,237,M,Left,thumb
237__M_Left_index_finger.BMP,237,M,Left,index
237__M_Left_ring_finger.BMP,237,M,Left,ring
237__M_Left_middle_finger.BMP,237,M,Left,middle
237__M_Left_little_finger.BMP,237,M,Left,little
237__M_Right_index_finger.BMP,237,M,Right,index
240__F_Left_index_finger.BMP,240,F,Left,index
240__F_Left_little_finger.BMP,240,F,Left,little
240__F_Left_middle_finger.BMP,240,F,Left,middle
240__F_Left_ring_finger.BMP,240,F,Left,ring
240__F_Left_thumb_finger.BMP,240,F,Left,thumb
240__F_Right_index_finger.BMP,240,F,Right,index
240__F_Right_little_finger.BMP,240,F,Right,little
240__F_Right_middle_finger.BMP,240,F,Right,middle
240__F_Right_ring_finger.BMP,240,F,Right,ring
240__F_Right_thumb_finger.BMP,240,F,Right,thumb
241__M_Right_thumb_finger.BMP,241,M,Right,thumb
241__M_Right_ring_finger.BMP,241,M,Right,ring
241__M_Right_middle_finger.BMP,241,M,Right,middle
241__M_Right_little_finger.BMP,241,M,Right,little
241__M_Left_middle_finger.BMP,241,M,Left,middle
241__M_Left_thumb_finger.BMP,241,M,Left,thumb
241__M_Left_ring_finger.BMP,241,M,Left,ring
241__M_Left_little_finger.BMP,241,M,Left,little
241__M_Right_index_finger.BMP,241,M,Right,index
241__M_Left_index_finger.BMP,241,M,Left,index
242__M_Right_thumb_finger.BMP,242,M,Right,thumb
242__M_Right_little_finger.BMP,242,M,Right,little
242__M_Right_middle_finger.BMP,242,M,Right,middle
242__M_Right_ring_finger.BMP,242,M,Right,ring
242__M_Left_ring_finger.BMP,242,M,Left,ring
242__M_Right_index_finger.BMP,242,M,Right,index
242__M_Left_index_finger.BMP,242,M,Left,index
242__M_Left_thumb_finger.BMP,242,M,Left,thumb
242__M_Left_little_finger.BMP,242,M,Left,little
242__M_Left_middle_finger.BMP,242,M,Left,middle
243__M_Right_thumb_finger.BMP,243,M,Right,thumb
243__M_Right_ring_finger.BMP,243,M,Right,ring
243__M_Right_middle_finger.BMP,243,M,Right,middle
243__M_Right_little_finger.BMP,243,M,Right,little
243__M_Left_index_finger.BMP,243,M,Left,index
243__M_Left_thumb_finger.BMP,243,M,Left,thumb
243__M_Left_ring_finger.BMP,243,M,Left,ring
243__M_Left_middle_finger.BMP,243,M,Left,middle
243__M_Left_little_finger.BMP,243,M,Left,little
243__M_Right_index_finger.BMP,243,M,Right,index
244__M_Right_thumb_finger.BMP,244,M,Right,thumb
244__M_Right_ring_finger.BMP,244,M,Right,ring
244__M_Right_middle_finger.BMP,244,M,Right,middle
244__M_Right_index_finger.BMP,244,M,Right,index
244__M_Right_little_finger.BMP,244,M,Right,little
244__M_Left_thumb_finger.BMP,244,M,Left,thumb
244__M_Left_ring_finger.BMP,244,M,Left,ring
244__M_Left_middle_finger.BMP,244,M,Left,middle
244__M_Left_little_finger.BMP,244,M,Left,little
244__M_Left_index_finger.BMP,244,M,Left,index
247__M_Right_middle_finger.BMP,247,M,Right,middle
247__M_Left_index_finger.BMP,247,M,Left,index
247__M_Left_little_finger.BMP,247,M,Left,little
247__M_Left_middle_finger.BMP,247,M,Left,middle
247__M_Left_ring_finger.BMP,247,M,Left,ring
247__M_Left_thumb_finger.BMP,247,M,Left,thumb
247__M_Right_index_finger.BMP,247,M,Right,index
247__M_Right_little_finger.BMP,247,M,Right,little
247__M_Right_ring_finger.BMP,247,M,Right,ring
247__M_Right_thumb_finger.BMP,247,M,Right,thumb
252__F_Left_index_finger.BMP,252,F,Left,index
252__F_Left_little_finger.BMP,252,F,Left,little
252__F_Left_middle_finger.BMP,252,F,Left,middle
252__F_Left_ring_finger.BMP,252,F,Left,ring
252__F_Left_thumb_finger.BMP,252,F,Left,thumb
252__F_Right_index_finger.BMP,252,F,Right,index
252__F_Right_middle_finger.BMP,252,F,Right,middle
252__F_Right_ring_finger.BMP,252,F,Right,ring
252__F_Right_thumb_finger.BMP,252,F,Right,thumb
252__F_Right_little_finger.BMP,252,F,Right,little
253__F_Left_middle_finger.BMP,253,F,Left,middle
253__F_Right_thumb_finger.BMP,253,F,Right,thumb
253__F_Right_ring_finger.BMP,253,F,Right,ring
253__F_Right_middle_finger.BMP,253,F,Right,middle
253__F_Right_little_finger.BMP,253,F,Right,little
253__F_Right_index_finger.BMP,253,F,Right,index
253__F_Left_thumb_finger.BMP,253,F,Left,thumb
253__F_Left_ring_finger.BMP,253,F,Left,ring
253__F_Left_little_finger.BMP,253,F,Left,little
253__F_Left_index_finger.BMP,253,F,Left,index
254__M_Right_little_finger.BMP,254,M,Right,little
254__M_Right_index_finger.BMP,254,M,Right,index
254__M_Left_thumb_finger.BMP,254,M,Left,thumb
254__M_Right_ring_finger.BMP,254,M,Right,ring
254__M_Left_middle_finger.BMP,254,M,Left,middle
254__M_Right_middle_finger.BMP,254,M,Right,middle
254__M_Left_ring_finger.BMP,254,M,Left,ring
254__M_Right_thumb_finger.BMP,254,M,Right,thumb
254__M_Left_little_finger.BMP,254,M,Left,little
254__M_Left_index_finger.BMP,254,M,Left,index
255__M_Left_thumb_finger.BMP,255,M,Left,thumb
255__M_Left_middle_finger.BMP,255,M,Left,middle
255__M_Left_little_finger.BMP,255,M,Left,little
255__M_Left_index_finger.BMP,255,M,Left,index
255__M_Right_index_finger.BMP,255,M,Right,index
255__M_Left_ring_finger.BMP,255,M,Left,ring
255__M_Right_little_finger.BMP,255,M,Right,little
255__M_Right_middle_finger.BMP,255,M,Right,middle
255__M_Right_ring_finger.BMP,255,M,Right,ring
255__M_Right_thumb_finger.BMP,255,M,Right,thumb
257__M_Right_ring_finger.BMP,257,M,Right,ring
257__M_Right_thumb_finger.BMP,257,M,Right,thumb
257__M_Left_little_finger.BMP,257,M,Left,little
257__M_Right_little_finger.BMP,257,M,Right,little
257__M_Right_index_finger.BMP,257,M,Right,index
257__M_Left_thumb_finger.BMP,257,M,Left,thumb
257__M_Left_index_finger.BMP,257,M,Left,index
257__M_Right_middle_finger.BMP,257,M,Right,middle
257__M_Left_ring_finger.BMP,257,M,Left,ring
257__M_Left_middle_finger.BMP,257,M,Left,middle
259__M_Left_middle_finger.BMP,259,M,Left,middle
259__M_Left_little_finger.BMP,259,M,Left,little
259__M_Left_index_finger.BMP,259,M,Left,index
259__M_Right_little_finger.BMP,259,M,Right,little
259__M_Right_thumb_finger.BMP,259,M,Right,thumb
259__M_Right_ring_finger.BMP,259,M,Right,ring
259__M_Left_ring_finger.BMP,259,M,Left,ring
259__M_Left_thumb_finger.BMP,259,M,Left,thumb
259__M_Right_index_finger.BMP,259,M,Right,index
259__M_Right_middle_finger.BMP,259,M,Right,middle
261__M_Right_index_finger.BMP,261,M,Right,index
261__M_Right_middle_finger.BMP,261,M,Right,middle
261__M_Left_index_finger.BMP,261,M,Left,index
261__M_Left_little_finger.BMP,261,M,Left,little
261__M_Left_middle_finger.BMP,261,M,Left,middle
261__M_Left_ring_finger.BMP,261,M,Left,ring
261__M_Left_thumb_finger.BMP,261,M,Left,thumb
261__M_Right_thumb_finger.BMP,261,M,Right,thumb
261__M_Right_ring_finger.BMP,261,M,Right,ring
261__M_Right_little_finger.BMP,261,M,Right,little
263__F_Right_thumb_finger.BMP,263,F,Right,thumb
263__F_Right_middle_finger.BMP,263,F,Right,middle
263__F_Right_little_finger.BMP,263,F,Right,little
263__F_Right_index_finger.BMP,263,F,Right,index
263__F_Left_thumb_finger.BMP,263,F,Left,thumb
263__F_Left_ring_finger.BMP,263,F,Left,ring
263__F_Left_middle_finger.BMP,263,F,Left,middle
263__F_Left_little_finger.BMP,263,F,Left,little
263__F_Left_index_finger.BMP,263,F,Left,index
263__F_Right_ring_finger.BMP,263,F,Right,ring
267__M_Right_little_finger.BMP,267,M,Right,little
267__M_Right_index_finger.BMP,267,M,Right,index
267__M_Left_thumb_finger.BMP,267,M,Left,thumb
267__M_Right_thumb_finger.BMP,267,M,Right,thumb
267__M_Left_ring_finger.BMP,267,M,Left,ring
267__M_Left_middle_finger.BMP,267,M,Left,middle
267__M_Left_little_finger.BMP,267,M,Left,little
267__M_Left_index_finger.BMP,267,M,Left,index
267__M_Right_middle_finger.BMP,267,M,Right,middle
267__M_Right_ring_finger.BMP,267,M,Right,ring
268__M_Right_thumb_finger.BMP,268,M,Right,thumb
268__M_Left_little_finger.BMP,268,M,Left,little
268__M_Right_ring_finger.BMP,268,M,Right,ring
268__M_Right_middle_finger.BMP,268,M,Right,middle
268__M_Right_little_finger.BMP,268,M,Right,little
268__M_Right_index_finger.BMP,268,M,Right,index
268__M_Left_thumb_finger.BMP,268,M,Left,thumb
268__M_Left_ring_finger.BMP,268,M,Left,ring
268__M_Left_middle_finger.BMP,268,M,Left,middle
268__M_Left_index_finger.BMP,268,M,Left,index
270__M_Right_little_finger.BMP,270,M,Right,little
270__M_Left_index_finger.BMP,270,M,Left,index
270__M_Right_thumb_finger.BMP,270,M,Right,thumb
270__M_Right_index_finger.BMP,270,M,Right,index
270__M_Left_thumb_finger.BMP,270,M,Left,thumb
270__M_Left_ring_finger.BMP,270,M,Left,ring
270__M_Left_middle_finger.BMP,270,M,Left,middle
270__M_Left_little_finger.BMP,270,M,Left,little
270__M_Right_ring_finger.BMP,270,M,Right,ring
270__M_Right_middle_finger.BMP,270,M,Right,middle
271__M_Left_little_finger.BMP,271,M,Left,little
271__M_Right_middle_finger.BMP,271,M,Right,middle
271__M_Right_little_finger.BMP,271,M,Right,little
271__M_Right_index_finger.BMP,271,M,Right,index
271__M_Left_thumb_finger.BMP,271,M,Left,thumb
271__M_Left_ring_finger.BMP,271,M,Left,ring
271__M_Left_index_finger.BMP,271,M,Left,index
271__M_Right_ring_finger.BMP,271,M,Right,ring
271__M_Right_thumb_finger.BMP,271,M,Right,thumb
271__M_Left_middle_finger.BMP,271,M,Left,middle
274__M_Left_index_finger.BMP,274,M,Left,index
274__M_Left_little_finger.BMP,274,M,Left,little
274__M_Left_middle_finger.BMP,274,M,Left,middle
274__M_Left_ring_finger.BMP,274,M,Left,ring
274__M_Left_thumb_finger.BMP,274,M,Left,thumb
274__M_Right_index_finger.BMP,274,M,Right,index
274__M_Right_little_finger.BMP,274,M,Right,little
274__M_Right_middle_finger.BMP,274,M,Right,middle
274__M_Right_ring_finger.BMP,274,M,Right,ring
274__M_Right_thumb_finger.BMP,274,M,Right,thumb
277__M_Right_thumb_finger.BMP,277,M,Right,thumb
277__M_Right_ring_finger.BMP,277,M,Right,ring
277__M_Right_middle_finger.BMP,277,M,Right,middle
277__M_Right_little_finger.BMP,277,M,Right,little
277__M_Right_index_finger.BMP,277,M,Right,index
277__M_Left_middle_finger.BMP,277,M,Left,middle
277__M_Left_ring_finger.BMP,277,M,Left,ring
277__M_Left_little_finger.BMP,277,M,Left,little
277__M_Left_index_finger.BMP,277,M,Left,index
277__M_Left_thumb_finger.BMP,277,M,Left,thumb
280__M_Right_middle_finger.BMP,280,M,Right,middle
280__M_Right_thumb_finger.BMP,280,M,Right,thumb
280__M_Right_ring_finger.BMP,280,M,Right,ring
280__M_Right_index_finger.BMP,280,M,Right,index
280__M_Right_little_finger.BMP,280,M,Right,little
280__M_Left_ring_finger.BMP,280,M,Left,ring
280__M_Left_middle_finger.BMP,280,M,Left,middle
280__M_Left_little_finger.BMP,280,M,Left,little
280__M_Left_index_finger.BMP,280,M,Left,index
280__M_Left_thumb_finger.BMP,280,M,Left,thumb
283__M_Right_little_finger.BMP,283,M,Right,little
283__M_Right_thumb_finger.BMP,283,M,Right,thumb
283__M_Right_ring_finger.BMP,283,M,Right,ring
283__M_Right_middle_finger.BMP,283,M,Right,middle
283__M_Right_index_finger.BMP,283,M,Right,index
283__M_Left_middle_finger.BMP,283,M,Left,middle
283__M_Left_ring_finger.BMP,283,M,Left,ring
283__M_Left_little_finger.BMP,283,M,Left,little
283__M_Left_index_finger.BMP,283,M,Left,index
283__M_Left_thumb_finger.BMP,283,M,Left,thumb
284__M_Left_ring_finger.BMP,284,M,Left,ring
284__M_Right_index_finger.BMP,284,M,Right,index
284__M_Left_thumb_finger.BMP,284,M,Left,thumb
284__M_Right_little_finger.BMP,284,M,Right,little
284__M_Left_middle_finger.BMP,284,M,Left,middle
284__M_Right_ring_finger.BMP,284,M,Right,ring
284__M_Right_thumb_finger.BMP,284,M,Right,thumb
284__M_Left_index_finger.BMP,284,M,Left,index
284__M_Right_middle_finger.BMP,284,M,Right,middle
284__M_Left_little_finger.BMP,284,M,Left,little
286__M_Right_thumb_finger.BMP,286,M,Right,thumb
286__M_Right_ring_finger.BMP,286,M,Right,ring
286__M_Right_middle_finger.BMP,286,M,Right,middle
286__M_Right_little_finger.BMP,286,M,Right,little
286__M_Right_index_finger.BMP,286,M,Right,index
286__M_Left_thumb_finger.BMP,286,M,Left,thumb
286__M_Left_ring_finger.BMP,286,M,Left,ring
286__M_Left_middle_finger.BMP,286,M,Left,middle
286__M_Left_little_finger.BMP,286,M,Left,little
286__M_Left_index_finger.BMP,286,M,Left,index
289__F_Right_thumb_finger.BMP,289,F,Right,thumb
289__F_Left_little_finger.BMP,289,F,Left,little
289__F_Left_middle_finger.BMP,289,F,Left,middle
289__F_Left_ring_finger.BMP,289,F,Left,ring
289__F_Left_thumb_finger.BMP,289,F,Left,thumb
289__F_Right_index_finger.BMP,289,F,Right,index
289__F_Right_little_finger.BMP,289,F,Right,little
289__F_Right_middle_finger.BMP,289,F,Right,middle
289__F_Left_index_finger.BMP,289,F,Left,index
289__F_Right_ring_finger.BMP,289,F,Right,ring
293__F_Left_little_finger.BMP,293,F,Left,little
293__F_Left_middle_finger.BMP,293,F,Left,middle
293__F_Right_ring_finger.BMP,293,F,Right,ring
293__F_Right_middle_finger.BMP,293,F,Right,middle
293__F_Right_little_finger.BMP,293,F,Right,little
293__F_Right_index_finger.BMP,293,F,Right,index
293__F_Left_thumb_finger.BMP,293,F,Left,thumb
293__F_Left_ring_finger.BMP,293,F,Left,ring
293__F_Right_thumb_finger.BMP,293,F,Right,thumb
293__F_Left_index_finger.BMP,293,F,Left,index
294__M_Right_thumb_finger.BMP,294,M,Right,thumb
294__M_Right_middle_finger.BMP,294,M,Right,middle
294__M_Left_little_finger.BMP,294,M,Left,little
294__M_Left_middle_finger.BMP,294,M,Left,middle
294__M_Left_ring_finger.BMP,294,M,Left,ring
294__M_Left_thumb_finger.BMP,294,M,Left,thumb
294__M_Right_index_finger.BMP,294,M,Right,index
294__M_Right_little_finger.BMP,294,M,Right,little
294__M_Right_ring_finger.BMP,294,M,Right,ring
294__M_Left_index_finger.BMP,294,M,Left,index
295__M_Left_index_finger.BMP,295,M,Left,index
295__M_Right_ring_finger.BMP,295,M,Right,ring
295__M_Right_middle_finger.BMP,295,M,Right,middle
295__M_Right_little_finger.BMP,295,M,Right,little
295__M_Right_index_finger.BMP,295,M,Right,index
295__M_Left_middle_finger.BMP,295,M,Left,middle
295__M_Left_thumb_finger.BMP,295,M,Left,thumb
295__M_Left_ring_finger.BMP,295,M,Left,ring
295__M_Right_thumb_finger.BMP,295,M,Right,thumb
295__M_Left_little_finger.BMP,295,M,Left,little
296__M_Right_little_finger.BMP,296,M,Right,little
296__M_Right_ring_finger.BMP,296,M,Right,ring
296__M_Right_index_finger.BMP,296,M,Right,index
296__M_Left_thumb_finger.BMP,296,M,Left,thumb
296__M_Left_ring_finger.BMP,296,M,Left,ring
296__M_Left_middle_finger.BMP,296,M,Left,middle
296__M_Left_little_finger.BMP,296,M,Left,little
296__M_Left_index_finger.BMP,296,M,Left,index
296__M_Right_thumb_finger.BMP,296,M,Right,thumb
296__M_Right_middle_finger.BMP,296,M,Right,middle
298__M_Right_little_finger.BMP,298,M,Right,little
298__M_Right_index_finger.BMP,298,M,Right,index
298__M_Right_ring_finger.BMP,298,M,Right,ring
298__M_Left_ring_finger.BMP,298,M,Left,ring
298__M_Right_thumb_finger.BMP,298,M,Right,thumb
298__M_Left_middle_finger.BMP,298,M,Left,middle
298__M_Left_little_finger.BMP,298,M,Left,little
298__M_Left_index_finger.BMP,298,M,Left,index
298__M_Right_middle_finger.BMP,298,M,Right,middle
298__M_Left_thumb_finger.BMP,298,M,Left,thumb
304__M_Right_ring_finger.BMP,304,M,Right,ring
304__M_Right_thumb_finger.BMP,304,M,Right,thumb
304__M_Right_middle_finger.BMP,304,M,Right,middle
304__M_Left_ring_finger.BMP,304,M,Left,ring
304__M_Right_index_finger.BMP,304,M,Right,index
304__M_Left_thumb_finger.BMP,304,M,Left,thumb
304__M_Left_middle_finger.BMP,304,M,Left,middle
304__M_Left_index_finger.BMP,304,M,Left,index
304__M_Right_little_finger.BMP,304,M,Right,little
304__M_Left_little_finger.BMP,304,M,Left,little
307__M_Right_ring_finger.BMP,307,M,Right,ring
307__M_Right_middle_finger.BMP,307,M,Right,middle
307__M_Right_little_finger.BMP,307,M,Right,little
307__M_Right_thumb_finger.BMP,307,M,Right,thumb
307__M_Left_thumb_finger.BMP,307,M,Left,thumb
307__M_Left_ring_finger.BMP,307,M,Left,ring
307__M_Left_middle_finger.BMP,307,M,Left,middle
307__M_Left_index_finger.BMP,307,M,Left,index
307__M_Right_index_finger.BMP,307,M,Right,index
307__M_Left_little_finger.BMP,307,M,Left,little
308__M_Right_thumb_finger.BMP,308,M,Right,thumb
308__M_Right_ring_finger.BMP,308,M,Right,ring
308__M_Right_middle_finger.BMP,308,M,Right,middle
308__M_Left_thumb_finger.BMP,308,M,Left,thumb
308__M_Right_index_finger.BMP,308,M,Right,index
308__M_Left_ring_finger.BMP,308,M,Left,ring
308__M_Left_middle_finger.BMP,308,M,Left,middle
308__M_Left_index_finger.BMP,308,M,Left,index
308__M_Right_little_finger.BMP,308,M,Right,little
308__M_Left_little_finger.BMP,308,M,Left,little
309__M_Right_ring_finger.BMP,309,M,Right,ring
309__M_Right_middle_finger.BMP,309,M,Right,middle
309__M_Right_little_finger.BMP,309,M,Right,little
309__M_Right_thumb_finger.BMP,309,M,Right,thumb
309__M_Left_ring_finger.BMP,309,M,Left,ring
309__M_Left_middle_finger.BMP,309,M,Left,middle
309__M_Left_little_finger.BMP,309,M,Left,little
309__M_Left_index_finger.BMP,309,M,Left,index
309__M_Right_index_finger.BMP,309,M,Right,index
309__M_Left_thumb_finger.BMP,309,M,Left,thumb
314__M_Right_thumb_finger.BMP,314,M,Right,thumb
314__M_Right_index_finger.BMP,314,M,Right,index
314__M_Right_ring_finger.BMP,314,M,Right,ring
314__M_Right_middle_finger.BMP,314,M,Right,middle
314__M_Left_thumb_finger.BMP,314,M,Left,thumb
314__M_Right_little_finger.BMP,314,M,Right,little
314__M_Left_middle_finger.BMP,314,M,Left,middle
314__M_Left_little_finger.BMP,314,M,Left,little
314__M_Left_index_finger.BMP,314,M,Left,index
314__M_Left_ring_finger.BMP,314,M,Left,ring
315__F_Right_thumb_finger.BMP,315,F,Right,thumb
315__F_Right_little_finger.BMP,315,F,Right,little
315__F_Right_ring_finger.BMP,315,F,Right,ring
315__F_Right_middle_finger.BMP,315,F,Right,middle
315__F_Right_index_finger.BMP,315,F,Right,index
315__F_Left_little_finger.BMP,315,F,Left,little
315__F_Left_ring_finger.BMP,315,F,Left,ring
315__F_Left_middle_finger.BMP,315,F,Left,middle
315__F_Left_thumb_finger.BMP,315,F,Left,thumb
315__F_Left_index_finger.BMP,315,F,Left,index
316__M_Right_ring_finger.BMP,316,M,Right,ring
316__M_Right_middle_finger.BMP,316,M,Right,middle
316__M_Right_little_finger.BMP,316,M,Right,little
316__M_Right_index_finger.BMP,316,M,Right,index
316__M_Left_thumb_finger.BMP,316,M,Left,thumb
316__M_Right_thumb_finger.BMP,316,M,Right,thumb
316__M_Left_middle_finger.BMP,316,M,Left,middle
316__M_Left_little_finger.BMP,316,M,Left,little
316__M_Left_index_finger.BMP,316,M,Left,index
316__M_Left_ring_finger.BMP,316,M,Left,ring
318__F_Right_thumb_finger.BMP,318,F,Right,thumb
318__F_Right_little_finger.BMP,318,F,Right,little
318__F_Right_ring_finger.BMP,318,F,Right,ring
318__F_Right_middle_finger.BMP,318,F,Right,middle
318__F_Right_index_finger.BMP,318,F,Right,index
318__F_Left_little_finger.BMP,318,F,Left,little
318__F_Left_ring_finger.BMP,318,F,Left,ring
318__F_Left_middle_finger.BMP,318,F,Left,middle
318__F_Left_index_finger.BMP,318,F,Left,index
318__F_Left_thumb_finger.BMP,318,F,Left,thumb
320__M_Right_thumb_finger.BMP,320,M,Right,thumb
320__M_Left_index_finger.BMP,320,M,Left,index
320__M_Left_little_finger.BMP,320,M,Left,little
320__M_Left_middle_finger.BMP,320,M,Left,middle
320__M_Left_ring_finger.BMP,320,M,Left,ring
320__M_Left_thumb_finger.BMP,320,M,Left,thumb
320__M_Right_index_finger.BMP,320,M,Right,index
320__M_Right_little_finger.BMP,320,M,Right,little
320__M_Right_middle_finger.BMP,320,M,Right,middle
320__M_Right_ring_finger.BMP,320,M,Right,ring
324__M_Right_thumb_finger.BMP,324,M,Right,thumb
324__M_Right_ring_finger.BMP,324,M,Right,ring
324__M_Right_middle_finger.BMP,324,M,Right,middle
324__M_Right_little_finger.BMP,324,M,Right,little
324__M_Right_index_finger.BMP,324,M,Right,index
324__M_Left_thumb_finger.BMP,324,M,Left,thumb
324__M_Left_middle_finger.BMP,324,M,Left,middle
324__M_Left_little_finger.BMP,324,M,Left,little
324__M_Left_index_finger.BMP,324,M,Left,index
324__M_Left_ring_finger.BMP,324,M,Left,ring
325__M_Right_index_finger.BMP,325,M,Right,index
325__M_Right_thumb_finger.BMP,325,M,Right,thumb
325__M_Right_ring_finger.BMP,325,M,Right,ring
325__M_Right_middle_finger.BMP,325,M,Right,middle
325__M_Left_thumb_finger.BMP,325,M,Left,thumb
325__M_Right_little_finger.BMP,325,M,Right,little
325__M_Left_middle_finger.BMP,325,M,Left,middle
325__M_Left_little_finger.BMP,325,M,Left,little
325__M_Left_index_finger.BMP,325,M,Left,index
325__M_Left_ring_finger.BMP,325,M,Left,ring
326__M_Right_thumb_finger.BMP,326,M,Right,thumb
326__M_Right_middle_finger.BMP,326,M,Right,middle
326__M_Right_little_finger.BMP,326,M,Right,little
326__M_Right_index_finger.BMP,326,M,Right,index
326__M_Left_thumb_finger.BMP,326,M,Left,thumb
326__M_Right_ring_finger.BMP,326,M,Right,ring
326__M_Left_middle_finger.BMP,326,M,Left,middle
326__M_Left_little_finger.BMP,326,M,Left,little
326__M_Left_index_finger.BMP,326,M,Left,index
326__M_Left_ring_finger.BMP,326,M,Left,ring
327__M_Right_thumb_finger.BMP,327,M,Right,thumb
327__M_Right_ring_finger.BMP,327,M,Right,ring
327__M_Right_middle_finger.BMP,327,M,Right,middle
327__M_Right_little_finger.BMP,327,M,Right,little
327__M_Right_index_finger.BMP,327,M,Right,index
327__M_Left_ring_finger.BMP,327,M,Left,ring
327__M_Left_middle_finger.BMP,327,M,Left,middle
327__M_Left_little_finger.BMP,327,M,Left,little
327__M_Left_index_finger.BMP,327,M,Left,index
327__M_Left_thumb_finger.BMP,327,M,Left,thumb
328__M_Right_middle_finger.BMP,328,M,Right,middle
328__M_Right_index_finger.BMP,328,M,Right,index
328__M_Right_little_finger.BMP,328,M,Right,little
328__M_Left_thumb_finger.BMP,328,M,Left,thumb
