Image Name,Number,Gender,Hand,Finger,Alteration
269__M_Right_thumb_finger_CR.BMP,269,M,Right,thumb,CR
269__M_Right_thumb_finger_Obl.BMP,269,M,Right,thumb,Obl
269__M_Right_thumb_finger_Zcut.BMP,269,M,Right,thumb,Zcut
276__M_Left_index_finger_Obl.BMP,276,M,Left,index,Obl
276__M_Left_little_finger_CR.BMP,276,M,Left,little,CR
276__M_Left_little_finger_Obl.BMP,276,M,Left,little,Obl
276__M_Left_little_finger_Zcut.BMP,276,M,Left,little,Zcut
276__M_Left_middle_finger_CR.BMP,276,M,Left,middle,CR
276__M_Left_middle_finger_Obl.BMP,276,M,Left,middle,Obl
276__M_Left_ring_finger_CR.BMP,276,M,Left,ring,CR
276__M_Left_ring_finger_Obl.BMP,276,M,Left,ring,Obl
276__M_Left_thumb_finger_CR.BMP,276,M,Left,thumb,CR
276__M_Left_thumb_finger_Obl.BMP,276,M,Left,thumb,Obl
276__M_Left_thumb_finger_Zcut.BMP,276,M,Left,thumb,Zcut
276__M_Right_index_finger_Obl.BMP,276,M,Right,index,Obl
276__M_Right_little_finger_CR.BMP,276,M,Right,little,CR
276__M_Right_little_finger_Obl.BMP,276,M,Right,little,Obl
276__M_Right_little_finger_Zcut.BMP,276,M,Right,little,Zcut
276__M_Right_middle_finger_Obl.BMP,276,M,Right,middle,Obl
276__M_Right_ring_finger_CR.BMP,276,M,Right,ring,CR
276__M_Right_ring_finger_Obl.BMP,276,M,Right,ring,Obl
276__M_Right_thumb_finger_CR.BMP,276,M,Right,thumb,CR
276__M_Right_thumb_finger_Obl.BMP,276,M,Right,thumb,Obl
276__M_Right_thumb_finger_Zcut.BMP,276,M,Right,thumb,Zcut
281__M_Left_index_finger_Obl.BMP,281,M,Left,index,Obl
281__M_Left_little_finger_CR.BMP,281,M,Left,little,CR
281__M_Left_little_finger_Obl.BMP,281,M,Left,little,Obl
281__M_Left_little_finger_Zcut.BMP,281,M,Left,little,Zcut
281__M_Left_middle_finger_CR.BMP,281,M,Left,middle,CR
281__M_Left_middle_finger_Obl.BMP,281,M,Left,middle,Obl
281__M_Left_middle_finger_Zcut.BMP,281,M,Left,middle,Zcut
281__M_Left_ring_finger_CR.BMP,281,M,Left,ring,CR
281__M_Left_ring_finger_Obl.BMP,281,M,Left,ring,Obl
281__M_Left_ring_finger_Zcut.BMP,281,M,Left,ring,Zcut
281__M_Left_thumb_finger_CR.BMP,281,M,Left,thumb,CR
281__M_Left_thumb_finger_Obl.BMP,281,M,Left,thumb,Obl
281__M_Left_thumb_finger_Zcut.BMP,281,M,Left,thumb,Zcut
281__M_Right_index_finger_CR.BMP,281,M,Right,index,CR
281__M_Right_index_finger_Obl.BMP,281,M,Right,index,Obl
281__M_Right_index_finger_Zcut.BMP,281,M,Right,index,Zcut
281__M_Right_little_finger_CR.BMP,281,M,Right,little,CR
281__M_Right_little_finger_Obl.BMP,281,M,Right,little,Obl
281__M_Right_little_finger_Zcut.BMP,281,M,Right,little,Zcut
281__M_Right_middle_finger_CR.BMP,281,M,Right,middle,CR
281__M_Right_middle_finger_Obl.BMP,281,M,Right,middle,Obl
281__M_Right_middle_finger_Zcut.BMP,281,M,Right,middle,Zcut
281__M_Right_ring_finger_CR.BMP,281,M,Right,ring,CR
281__M_Right_ring_finger_Obl.BMP,281,M,Right,ring,Obl
281__M_Right_ring_finger_Zcut.BMP,281,M,Right,ring,Zcut
281__M_Right_thumb_finger_CR.BMP,281,M,Right,thumb,CR
281__M_Right_thumb_finger_Obl.BMP,281,M,Right,thumb,Obl
281__M_Right_thumb_finger_Zcut.BMP,281,M,Right,thumb,Zcut
282__M_Left_index_finger_CR.BMP,282,M,Left,index,CR
282__M_Left_index_finger_Obl.BMP,282,M,Left,index,Obl
282__M_Left_little_finger_CR.BMP,282,M,Left,little,CR
282__M_Left_little_finger_Obl.BMP,282,M,Left,little,Obl
282__M_Left_little_finger_Zcut.BMP,282,M,Left,little,Zcut
282__M_Left_middle_finger_CR.BMP,282,M,Left,middle,CR
282__M_Left_middle_finger_Obl.BMP,282,M,Left,middle,Obl
282__M_Left_middle_finger_Zcut.BMP,282,M,Left,middle,Zcut
282__M_Left_ring_finger_CR.BMP,282,M,Left,ring,CR
282__M_Left_ring_finger_Obl.BMP,282,M,Left,ring,Obl
282__M_Left_ring_finger_Zcut.BMP,282,M,Left,ring,Zcut
282__M_Left_thumb_finger_CR.BMP,282,M,Left,thumb,CR
282__M_Left_thumb_finger_Obl.BMP,282,M,Left,thumb,Obl
282__M_Left_thumb_finger_Zcut.BMP,282,M,Left,thumb,Zcut
282__M_Right_index_finger_CR.BMP,282,M,Right,index,CR
282__M_Right_index_finger_Obl.BMP,282,M,Right,index,Obl
282__M_Right_index_finger_Zcut.BMP,282,M,Right,index,Zcut
282__M_Right_little_finger_CR.BMP,282,M,Right,little,CR
282__M_Right_little_finger_Obl.BMP,282,M,Right,little,Obl
282__M_Right_middle_finger_CR.BMP,282,M,Right,middle,CR
282__M_Right_middle_finger_Obl.BMP,282,M,Right,middle,Obl
282__M_Right_middle_finger_Zcut.BMP,282,M,Right,middle,Zcut
282__M_Right_ring_finger_CR.BMP,282,M,Right,ring,CR
282__M_Right_ring_finger_Obl.BMP,282,M,Right,ring,Obl
282__M_Right_ring_finger_Zcut.BMP,282,M,Right,ring,Zcut
282__M_Right_thumb_finger_CR.BMP,282,M,Right,thumb,CR
282__M_Right_thumb_finger_Obl.BMP,282,M,Right,thumb,Obl
285__M_Left_index_finger_CR.BMP,285,M,Left,index,CR
285__M_Left_index_finger_Obl.BMP,285,M,Left,index,Obl
285__M_Left_index_finger_Zcut.BMP,285,M,Left,index,Zcut
285__M_Left_little_finger_CR.BMP,285,M,Left,little,CR
285__M_Left_little_finger_Obl.BMP,285,M,Left,little,Obl
285__M_Left_middle_finger_CR.BMP,285,M,Left,middle,CR
285__M_Left_middle_finger_Obl.BMP,285,M,Left,middle,Obl
285__M_Left_middle_finger_Zcut.BMP,285,M,Left,middle,Zcut
285__M_Left_ring_finger_CR.BMP,285,M,Left,ring,CR
285__M_Left_ring_finger_Obl.BMP,285,M,Left,ring,Obl
285__M_Left_ring_finger_Zcut.BMP,285,M,Left,ring,Zcut
285__M_Left_thumb_finger_CR.BMP,285,M,Left,thumb,CR
285__M_Left_thumb_finger_Obl.BMP,285,M,Left,thumb,Obl
285__M_Left_thumb_finger_Zcut.BMP,285,M,Left,thumb,Zcut
285__M_Right_index_finger_CR.BMP,285,M,Right,index,CR
285__M_Right_index_finger_Obl.BMP,285,M,Right,index,Obl
285__M_Right_index_finger_Zcut.BMP,285,M,Right,index,Zcut
285__M_Right_little_finger_CR.BMP,285,M,Right,little,CR
285__M_Right_little_finger_Obl.BMP,285,M,Right,little,Obl
285__M_Right_little_finger_Zcut.BMP,285,M,Right,little,Zcut
285__M_Right_middle_finger_CR.BMP,285,M,Right,middle,CR
285__M_Right_middle_finger_Obl.BMP,285,M,Right,middle,Obl
285__M_Right_middle_finger_Zcut.BMP,285,M,Right,middle,Zcut
285__M_Right_ring_finger_CR.BMP,285,M,Right,ring,CR
285__M_Right_ring_finger_Obl.BMP,285,M,Right,ring,Obl
285__M_Right_thumb_finger_CR.BMP,285,M,Right,thumb,CR
285__M_Right_thumb_finger_Obl.BMP,285,M,Right,thumb,Obl
285__M_Right_thumb_finger_Zcut.BMP,285,M,Right,thumb,Zcut
287__M_Left_index_finger_CR.BMP,287,M,Left,index,CR
287__M_Left_index_finger_Obl.BMP,287,M,Left,index,Obl
287__M_Left_index_finger_Zcut.BMP,287,M,Left,index,Zcut
287__M_Left_little_finger_CR.BMP,287,M,Left,little,CR
287__M_Left_little_finger_Obl.BMP,287,M,Left,little,Obl
287__M_Left_little_finger_Zcut.BMP,287,M,Left,little,Zcut
287__M_Left_middle_finger_CR.BMP,287,M,Left,middle,CR
287__M_Left_middle_finger_Obl.BMP,287,M,Left,middle,Obl
287__M_Left_middle_finger_Zcut.BMP,287,M,Left,middle,Zcut
287__M_Left_ring_finger_Obl.BMP,287,M,Left,ring,Obl
287__M_Left_ring_finger_Zcut.BMP,287,M,Left,ring,Zcut
287__M_Left_thumb_finger_CR.BMP,287,M,Left,thumb,CR
287__M_Left_thumb_finger_Obl.BMP,287,M,Left,thumb,Obl
287__M_Left_thumb_finger_Zcut.BMP,287,M,Left,thumb,Zcut
287__M_Right_index_finger_Obl.BMP,287,M,Right,index,Obl
287__M_Right_index_finger_Zcut.BMP,287,M,Right,index,Zcut
287__M_Right_little_finger_CR.BMP,287,M,Right,little,CR
287__M_Right_little_finger_Obl.BMP,287,M,Right,little,Obl
287__M_Right_little_finger_Zcut.BMP,287,M,Right,little,Zcut
287__M_Right_middle_finger_CR.BMP,287,M,Right,middle,CR
287__M_Right_middle_finger_Obl.BMP,287,M,Right,middle,Obl
287__M_Right_middle_finger_Zcut.BMP,287,M,Right,middle,Zcut
287__M_Right_ring_finger_CR.BMP,287,M,Right,ring,CR
287__M_Right_ring_finger_Obl.BMP,287,M,Right,ring,Obl
287__M_Right_ring_finger_Zcut.BMP,287,M,Right,ring,Zcut
287__M_Right_thumb_finger_CR.BMP,287,M,Right,thumb,CR
287__M_Right_thumb_finger_Obl.BMP,287,M,Right,thumb,Obl
287__M_Right_thumb_finger_Zcut.BMP,287,M,Right,thumb,Zcut
301__F_Left_index_finger_Obl.BMP,301,F,Left,index,Obl
301__F_Left_little_finger_CR.BMP,301,F,Left,little,CR
301__F_Left_little_finger_Obl.BMP,301,F,Left,little,Obl
301__F_Left_middle_finger_CR.BMP,301,F,Left,middle,CR
301__F_Left_middle_finger_Obl.BMP,301,F,Left,middle,Obl
301__F_Left_ring_finger_CR.BMP,301,F,Left,ring,CR
301__F_Left_ring_finger_Obl.BMP,301,F,Left,ring,Obl
301__F_Left_thumb_finger_CR.BMP,301,F,Left,thumb,CR
301__F_Left_thumb_finger_Obl.BMP,301,F,Left,thumb,Obl
301__F_Left_thumb_finger_Zcut.BMP,301,F,Left,thumb,Zcut
301__F_Right_index_finger_CR.BMP,301,F,Right,index,CR
301__F_Right_index_finger_Obl.BMP,301,F,Right,index,Obl
301__F_Right_little_finger_CR.BMP,301,F,Right,little,CR
301__F_Right_little_finger_Obl.BMP,301,F,Right,little,Obl
301__F_Right_middle_finger_CR.BMP,301,F,Right,middle,CR
301__F_Right_middle_finger_Obl.BMP,301,F,Right,middle,Obl
301__F_Right_ring_finger_CR.BMP,301,F,Right,ring,CR
301__F_Right_ring_finger_Obl.BMP,301,F,Right,ring,Obl
301__F_Right_ring_finger_Zcut.BMP,301,F,Right,ring,Zcut
301__F_Right_thumb_finger_CR.BMP,301,F,Right,thumb,CR
301__F_Right_thumb_finger_Obl.BMP,301,F,Right,thumb,Obl
301__F_Right_thumb_finger_Zcut.BMP,301,F,Right,thumb,Zcut
305__M_Left_index_finger_CR.BMP,305,M,Left,index,CR
305__M_Left_index_finger_Obl.BMP,305,M,Left,index,Obl
305__M_Left_index_finger_Zcut.BMP,305,M,Left,index,Zcut
305__M_Left_little_finger_Obl.BMP,305,M,Left,little,Obl
305__M_Left_middle_finger_CR.BMP,305,M,Left,middle,CR
305__M_Left_middle_finger_Obl.BMP,305,M,Left,middle,Obl
305__M_Left_middle_finger_Zcut.BMP,305,M,Left,middle,Zcut
305__M_Left_ring_finger_CR.BMP,305,M,Left,ring,CR
305__M_Left_ring_finger_Obl.BMP,305,M,Left,ring,Obl
305__M_Left_ring_finger_Zcut.BMP,305,M,Left,ring,Zcut
305__M_Left_thumb_finger_Obl.BMP,305,M,Left,thumb,Obl
305__M_Right_index_finger_CR.BMP,305,M,Right,index,CR
305__M_Right_index_finger_Obl.BMP,305,M,Right,index,Obl
305__M_Right_index_finger_Zcut.BMP,305,M,Right,index,Zcut
305__M_Right_little_finger_CR.BMP,305,M,Right,little,CR
305__M_Right_little_finger_Obl.BMP,305,M,Right,little,Obl
305__M_Right_little_finger_Zcut.BMP,305,M,Right,little,Zcut
305__M_Right_middle_finger_CR.BMP,305,M,Right,middle,CR
305__M_Right_middle_finger_Obl.BMP,305,M,Right,middle,Obl
305__M_Right_middle_finger_Zcut.BMP,305,M,Right,middle,Zcut
305__M_Right_ring_finger_CR.BMP,305,M,Right,ring,CR
305__M_Right_ring_finger_Obl.BMP,305,M,Right,ring,Obl
305__M_Right_ring_finger_Zcut.BMP,305,M,Right,ring,Zcut
305__M_Right_thumb_finger_CR.BMP,305,M,Right,thumb,CR
305__M_Right_thumb_finger_Obl.BMP,305,M,Right,thumb,Obl
305__M_Right_thumb_finger_Zcut.BMP,305,M,Right,thumb,Zcut
30__F_Left_index_finger_CR.BMP,30,F,Left,index,CR
30__F_Left_index_finger_Obl.BMP,30,F,Left,index,Obl
30__F_Left_index_finger_Zcut.BMP,30,F,Left,index,Zcut
30__F_Left_little_finger_CR.BMP,30,F,Left,little,CR
30__F_Left_little_finger_Obl.BMP,30,F,Left,little,Obl
30__F_Left_middle_finger_CR.BMP,30,F,Left,middle,CR
30__F_Left_middle_finger_Obl.BMP,30,F,Left,middle,Obl
30__F_Left_ring_finger_Obl.BMP,30,F,Left,ring,Obl
30__F_Left_thumb_finger_CR.BMP,30,F,Left,thumb,CR
30__F_Left_thumb_finger_Obl.BMP,30,F,Left,thumb,Obl
30__F_Right_index_finger_Obl.BMP,30,F,Right,index,Obl
30__F_Right_little_finger_Obl.BMP,30,F,Right,little,Obl
30__F_Right_middle_finger_CR.BMP,30,F,Right,middle,CR
30__F_Right_middle_finger_Obl.BMP,30,F,Right,middle,Obl
30__F_Right_middle_finger_Zcut.BMP,30,F,Right,middle,Zcut
30__F_Right_ring_finger_CR.BMP,30,F,Right,ring,CR
30__F_Right_ring_finger_Obl.BMP,30,F,Right,ring,Obl
30__F_Right_ring_finger_Zcut.BMP,30,F,Right,ring,Zcut
30__F_Right_thumb_finger_Obl.BMP,30,F,Right,thumb,Obl
30__F_Right_thumb_finger_Zcut.BMP,30,F,Right,thumb,Zcut
313__M_Left_index_finger_CR.BMP,313,M,Left,index,CR
313__M_Left_index_finger_Obl.BMP,313,M,Left,index,Obl
313__M_Left_index_finger_Zcut.BMP,313,M,Left,index,Zcut
313__M_Left_little_finger_CR.BMP,313,M,Left,little,CR
313__M_Left_little_finger_Obl.BMP,313,M,Left,little,Obl
313__M_Left_little_finger_Zcut.BMP,313,M,Left,little,Zcut
313__M_Left_middle_finger_CR.BMP,313,M,Left,middle,CR
313__M_Left_middle_finger_Obl.BMP,313,M,Left,middle,Obl
313__M_Left_middle_finger_Zcut.BMP,313,M,Left,middle,Zcut
313__M_Left_ring_finger_CR.BMP,313,M,Left,ring,CR
313__M_Left_ring_finger_Obl.BMP,313,M,Left,ring,Obl
313__M_Left_ring_finger_Zcut.BMP,313,M,Left,ring,Zcut
313__M_Left_thumb_finger_CR.BMP,313,M,Left,thumb,CR
313__M_Left_thumb_finger_Obl.BMP,313,M,Left,thumb,Obl
313__M_Left_thumb_finger_Zcut.BMP,313,M,Left,thumb,Zcut
313__M_Right_index_finger_CR.BMP,313,M,Right,index,CR
313__M_Right_index_finger_Obl.BMP,313,M,Right,index,Obl
313__M_Right_index_finger_Zcut.BMP,313,M,Right,index,Zcut
313__M_Right_little_finger_CR.BMP,313,M,Right,little,CR
313__M_Right_little_finger_Obl.BMP,313,M,Right,little,Obl
313__M_Right_little_finger_Zcut.BMP,313,M,Right,little,Zcut
313__M_Right_middle_finger_Obl.BMP,313,M,Right,middle,Obl
313__M_Right_middle_finger_Zcut.BMP,313,M,Right,middle,Zcut
313__M_Right_ring_finger_Obl.BMP,313,M,Right,ring,Obl
313__M_Right_thumb_finger_CR.BMP,313,M,Right,thumb,CR
313__M_Right_thumb_finger_Obl.BMP,313,M,Right,thumb,Obl
313__M_Right_thumb_finger_Zcut.BMP,313,M,Right,thumb,Zcut
317__M_Left_index_finger_CR.BMP,317,M,Left,index,CR
317__M_Left_index_finger_Obl.BMP,317,M,Left,index,Obl
317__M_Left_index_finger_Zcut.BMP,317,M,Left,index,Zcut
317__M_Left_little_finger_CR.BMP,317,M,Left,little,CR
317__M_Left_little_finger_Obl.BMP,317,M,Left,little,Obl
317__M_Left_middle_finger_CR.BMP,317,M,Left,middle,CR
317__M_Left_middle_finger_Obl.BMP,317,M,Left,middle,Obl
317__M_Left_middle_finger_Zcut.BMP,317,M,Left,middle,Zcut
317__M_Left_ring_finger_CR.BMP,317,M,Left,ring,CR
317__M_Left_ring_finger_Obl.BMP,317,M,Left,ring,Obl
317__M_Left_ring_finger_Zcut.BMP,317,M,Left,ring,Zcut
317__M_Left_thumb_finger_CR.BMP,317,M,Left,thumb,CR
317__M_Left_thumb_finger_Obl.BMP,317,M,Left,thumb,Obl
317__M_Right_index_finger_CR.BMP,317,M,Right,index,CR
317__M_Right_index_finger_Obl.BMP,317,M,Right,index,Obl
317__M_Right_index_finger_Zcut.BMP,317,M,Right,index,Zcut
317__M_Right_little_finger_CR.BMP,317,M,Right,little,CR
317__M_Right_little_finger_Obl.BMP,317,M,Right,little,Obl
317__M_Right_little_finger_Zcut.BMP,317,M,Right,little,Zcut
317__M_Right_middle_finger_CR.BMP,317,M,Right,middle,CR
317__M_Right_middle_finger_Obl.BMP,317,M,Right,middle,Obl
317__M_Right_middle_finger_Zcut.BMP,317,M,Right,middle,Zcut
317__M_Right_ring_finger_Obl.BMP,317,M,Right,ring,Obl
317__M_Right_thumb_finger_CR.BMP,317,M,Right,thumb,CR
317__M_Right_thumb_finger_Obl.BMP,317,M,Right,thumb,Obl
317__M_Right_thumb_finger_Zcut.BMP,317,M,Right,thumb,Zcut
31__F_Left_index_finger_CR.BMP,31,F,Left,index,CR
31__F_Left_index_finger_Obl.BMP,31,F,Left,index,Obl
31__F_Left_index_finger_Zcut.BMP,31,F,Left,index,Zcut
31__F_Left_little_finger_Obl.BMP,31,F,Left,little,Obl
31__F_Left_middle_finger_CR.BMP,31,F,Left,middle,CR
31__F_Left_middle_finger_Obl.BMP,31,F,Left,middle,Obl
31__F_Left_ring_finger_Obl.BMP,31,F,Left,ring,Obl
31__F_Left_thumb_finger_CR.BMP,31,F,Left,thumb,CR
31__F_Left_thumb_finger_Obl.BMP,31,F,Left,thumb,Obl
31__F_Right_index_finger_Obl.BMP,31,F,Right,index,Obl
31__F_Right_little_finger_Obl.BMP,31,F,Right,little,Obl
31__F_Right_middle_finger_CR.BMP,31,F,Right,middle,CR
31__F_Right_middle_finger_Obl.BMP,31,F,Right,middle,Obl
31__F_Right_middle_finger_Zcut.BMP,31,F,Right,middle,Zcut
31__F_Right_ring_finger_Obl.BMP,31,F,Right,ring,Obl
31__F_Right_thumb_finger_CR.BMP,31,F,Right,thumb,CR
31__F_Right_thumb_finger_Obl.BMP,31,F,Right,thumb,Obl
31__F_Right_thumb_finger_Zcut.BMP,31,F,Right,thumb,Zcut
330__M_Left_index_finger_CR.BMP,330,M,Left,index,CR
330__M_Left_index_finger_Obl.BMP,330,M,Left,index,Obl
330__M_Left_index_finger_Zcut.BMP,330,M,Left,index,Zcut
330__M_Left_little_finger_CR.BMP,330,M,Left,little,CR
330__M_Left_little_finger_Obl.BMP,330,M,Left,little,Obl
330__M_Left_little_finger_Zcut.BMP,330,M,Left,little,Zcut
330__M_Left_middle_finger_CR.BMP,330,M,Left,middle,CR
330__M_Left_middle_finger_Obl.BMP,330,M,Left,middle,Obl
330__M_Left_middle_finger_Zcut.BMP,330,M,Left,middle,Zcut
330__M_Left_ring_finger_CR.BMP,330,M,Left,ring,CR
330__M_Left_ring_finger_Obl.BMP,330,M,Left,ring,Obl
330__M_Left_ring_finger_Zcut.BMP,330,M,Left,ring,Zcut
330__M_Left_thumb_finger_CR.BMP,330,M,Left,thumb,CR
330__M_Left_thumb_finger_Obl.BMP,330,M,Left,thumb,Obl
330__M_Left_thumb_finger_Zcut.BMP,330,M,Left,thumb,Zcut
330__M_Right_index_finger_CR.BMP,330,M,Right,index,CR
330__M_Right_index_finger_Obl.BMP,330,M,Right,index,Obl
330__M_Right_index_finger_Zcut.BMP,330,M,Right,index,Zcut
330__M_Right_little_finger_CR.BMP,330,M,Right,little,CR
330__M_Right_little_finger_Obl.BMP,330,M,Right,little,Obl
330__M_Right_little_finger_Zcut.BMP,330,M,Right,little,Zcut
330__M_Right_middle_finger_CR.BMP,330,M,Right,middle,CR
330__M_Right_middle_finger_Obl.BMP,330,M,Right,middle,Obl
330__M_Right_middle_finger_Zcut.BMP,330,M,Right,middle,Zcut
330__M_Right_ring_finger_CR.BMP,330,M,Right,ring,CR
330__M_Right_ring_finger_Obl.BMP,330,M,Right,ring,Obl
330__M_Right_ring_finger_Zcut.BMP,330,M,Right,ring,Zcut
330__M_Right_thumb_finger_CR.BMP,330,M,Right,thumb,CR
330__M_Right_thumb_finger_Obl.BMP,330,M,Right,thumb,Obl
330__M_Right_thumb_finger_Zcut.BMP,330,M,Right,thumb,Zcut
336__M_Left_index_finger_CR.BMP,336,M,Left,index,CR
336__M_Left_index_finger_Obl.BMP,336,M,Left,index,Obl
336__M_Left_index_finger_Zcut.BMP,336,M,Left,index,Zcut
336__M_Left_little_finger_CR.BMP,336,M,Left,little,CR
336__M_Left_little_finger_Obl.BMP,336,M,Left,little,Obl
336__M_Left_little_finger_Zcut.BMP,336,M,Left,little,Zcut
336__M_Left_middle_finger_CR.BMP,336,M,Left,middle,CR
336__M_Left_middle_finger_Obl.BMP,336,M,Left,middle,Obl
336__M_Left_middle_finger_Zcut.BMP,336,M,Left,middle,Zcut
336__M_Left_ring_finger_Obl.BMP,336,M,Left,ring,Obl
336__M_Left_ring_finger_Zcut.BMP,336,M,Left,ring,Zcut
336__M_Left_thumb_finger_CR.BMP,336,M,Left,thumb,CR
336__M_Left_thumb_finger_Obl.BMP,336,M,Left,thumb,Obl
336__M_Right_index_finger_CR.BMP,336,M,Right,index,CR
336__M_Right_index_finger_Obl.BMP,336,M,Right,index,Obl
336__M_Right_index_finger_Zcut.BMP,336,M,Right,index,Zcut
336__M_Right_little_finger_CR.BMP,336,M,Right,little,CR
336__M_Right_little_finger_Obl.BMP,336,M,Right,little,Obl
336__M_Right_little_finger_Zcut.BMP,336,M,Right,little,Zcut
336__M_Right_middle_finger_Obl.BMP,336,M,Right,middle,Obl
336__M_Right_ring_finger_CR.BMP,336,M,Right,ring,CR
336__M_Right_ring_finger_Obl.BMP,336,M,Right,ring,Obl
336__M_Right_ring_finger_Zcut.BMP,336,M,Right,ring,Zcut
336__M_Right_thumb_finger_CR.BMP,336,M,Right,thumb,CR
336__M_Right_thumb_finger_Obl.BMP,336,M,Right,thumb,Obl
341__M_Left_index_finger_CR.BMP,341,M,Left,index,CR
341__M_Left_index_finger_Obl.BMP,341,M,Left,index,Obl
341__M_Left_index_finger_Zcut.BMP,341,M,Left,index,Zcut
341__M_Left_little_finger_CR.BMP,341,M,Left,little,CR
341__M_Left_little_finger_Obl.BMP,341,M,Left,little,Obl
341__M_Left_middle_finger_CR.BMP,341,M,Left,middle,CR
341__M_Left_middle_finger_Obl.BMP,341,M,Left,middle,Obl
341__M_Left_middle_finger_Zcut.BMP,341,M,Left,middle,Zcut
341__M_Left_ring_finger_CR.BMP,341,M,Left,ring,CR
341__M_Left_ring_finger_Obl.BMP,341,M,Left,ring,Obl
341__M_Left_ring_finger_Zcut.BMP,341,M,Left,ring,Zcut
341__M_Left_thumb_finger_CR.BMP,341,M,Left,thumb,CR
341__M_Left_thumb_finger_Obl.BMP,341,M,Left,thumb,Obl
341__M_Left_thumb_finger_Zcut.BMP,341,M,Left,thumb,Zcut
341__M_Right_index_finger_CR.BMP,341,M,Right,index,CR
341__M_Right_index_finger_Obl.BMP,341,M,Right,index,Obl
341__M_Right_index_finger_Zcut.BMP,341,M,Right,index,Zcut
341__M_Right_little_finger_CR.BMP,341,M,Right,little,CR
341__M_Right_little_finger_Obl.BMP,341,M,Right,little,Obl
341__M_Right_little_finger_Zcut.BMP,341,M,Right,little,Zcut
341__M_Right_middle_finger_CR.BMP,341,M,Right,middle,CR
341__M_Right_middle_finger_Obl.BMP,341,M,Right,middle,Obl
341__M_Right_ring_finger_CR.BMP,341,M,Right,ring,CR
341__M_Right_ring_finger_Obl.BMP,341,M,Right,ring,Obl
341__M_Right_ring_finger_Zcut.BMP,341,M,Right,ring,Zcut
341__M_Right_thumb_finger_CR.BMP,341,M,Right,thumb,CR
341__M_Right_thumb_finger_Obl.BMP,341,M,Right,thumb,Obl
341__M_Right_thumb_finger_Zcut.BMP,341,M,Right,thumb,Zcut
350__M_Left_index_finger_CR.BMP,350,M,Left,index,CR
350__M_Left_index_finger_Obl.BMP,350,M,Left,index,Obl
350__M_Left_index_finger_Zcut.BMP,350,M,Left,index,Zcut
350__M_Left_little_finger_CR.BMP,350,M,Left,little,CR
350__M_Left_little_finger_Obl.BMP,350,M,Left,little,Obl
350__M_Left_middle_finger_CR.BMP,350,M,Left,middle,CR
350__M_Left_middle_finger_Obl.BMP,350,M,Left,middle,Obl
350__M_Left_middle_finger_Zcut.BMP,350,M,Left,middle,Zcut
350__M_Left_ring_finger_CR.BMP,350,M,Left,ring,CR
350__M_Left_ring_finger_Obl.BMP,350,M,Left,ring,Obl
350__M_Left_thumb_finger_CR.BMP,350,M,Left,thumb,CR
350__M_Left_thumb_finger_Obl.BMP,350,M,Left,thumb,Obl
350__M_Left_thumb_finger_Zcut.BMP,350,M,Left,thumb,Zcut
350__M_Right_index_finger_CR.BMP,350,M,Right,index,CR
350__M_Right_index_finger_Obl.BMP,350,M,Right,index,Obl
350__M_Right_index_finger_Zcut.BMP,350,M,Right,index,Zcut
350__M_Right_little_finger_CR.BMP,350,M,Right,little,CR
350__M_Right_little_finger_Obl.BMP,350,M,Right,little,Obl
350__M_Right_middle_finger_CR.BMP,350,M,Right,middle,CR
350__M_Right_middle_finger_Obl.BMP,350,M,Right,middle,Obl
350__M_Right_middle_finger_Zcut.BMP,350,M,Right,middle,Zcut
350__M_Right_ring_finger_CR.BMP,350,M,Right,ring,CR
350__M_Right_ring_finger_Obl.BMP,350,M,Right,ring,Obl
350__M_Right_ring_finger_Zcut.BMP,350,M,Right,ring,Zcut
350__M_Right_thumb_finger_CR.BMP,350,M,Right,thumb,CR
350__M_Right_thumb_finger_Obl.BMP,350,M,Right,thumb,Obl
350__M_Right_thumb_finger_Zcut.BMP,350,M,Right,thumb,Zcut
357__M_Left_index_finger_CR.BMP,357,M,Left,index,CR
357__M_Left_index_finger_Obl.BMP,357,M,Left,index,Obl
357__M_Left_index_finger_Zcut.BMP,357,M,Left,index,Zcut
357__M_Left_little_finger_CR.BMP,357,M,Left,little,CR
357__M_Left_little_finger_Obl.BMP,357,M,Left,little,Obl
357__M_Left_middle_finger_Obl.BMP,357,M,Left,middle,Obl
357__M_Left_ring_finger_CR.BMP,357,M,Left,ring,CR
357__M_Left_ring_finger_Obl.BMP,357,M,Left,ring,Obl
357__M_Left_ring_finger_Zcut.BMP,357,M,Left,ring,Zcut
357__M_Left_thumb_finger_CR.BMP,357,M,Left,thumb,CR
357__M_Left_thumb_finger_Obl.BMP,357,M,Left,thumb,Obl
357__M_Left_thumb_finger_Zcut.BMP,357,M,Left,thumb,Zcut
357__M_Right_index_finger_CR.BMP,357,M,Right,index,CR
357__M_Right_index_finger_Obl.BMP,357,M,Right,index,Obl
357__M_Right_little_finger_Obl.BMP,357,M,Right,little,Obl
357__M_Right_middle_finger_CR.BMP,357,M,Right,middle,CR
357__M_Right_middle_finger_Obl.BMP,357,M,Right,middle,Obl
357__M_Right_ring_finger_Obl.BMP,357,M,Right,ring,Obl
357__M_Right_thumb_finger_CR.BMP,357,M,Right,thumb,CR
357__M_Right_thumb_finger_Obl.BMP,357,M,Right,thumb,Obl
