Image Name,Number,Gender,Hand,Finger,Alteration
369__F_Left_middle_finger_Obl.BMP,369,F,Left,middle,Obl
369__F_Left_middle_finger_Zcut.BMP,369,F,Left,middle,Zcut
369__F_Left_ring_finger_CR.BMP,369,F,Left,ring,CR
369__F_Left_ring_finger_Obl.BMP,369,F,Left,ring,Obl
369__F_Left_thumb_finger_CR.BMP,369,F,Left,thumb,CR
369__F_Left_thumb_finger_Obl.BMP,369,F,Left,thumb,Obl
369__F_Left_thumb_finger_Zcut.BMP,369,F,Left,thumb,Zcut
369__F_Right_index_finger_Obl.BMP,369,F,Right,index,Obl
369__F_Right_little_finger_CR.BMP,369,F,Right,little,CR
369__F_Right_little_finger_Obl.BMP,369,F,Right,little,Obl
369__F_Right_middle_finger_CR.BMP,369,F,Right,middle,CR
369__F_Right_middle_finger_Obl.BMP,369,F,Right,middle,Obl
369__F_Right_middle_finger_Zcut.BMP,369,F,Right,middle,Zcut
369__F_Right_ring_finger_CR.BMP,369,F,Right,ring,CR
369__F_Right_ring_finger_Obl.BMP,369,F,Right,ring,Obl
369__F_Right_thumb_finger_Obl.BMP,369,F,Right,thumb,Obl
370__M_Left_index_finger_CR.BMP,370,M,Left,index,CR
370__M_Left_index_finger_Obl.BMP,370,M,Left,index,Obl
370__M_Left_little_finger_CR.BMP,370,M,Left,little,CR
370__M_Left_little_finger_Obl.BMP,370,M,Left,little,Obl
370__M_Left_little_finger_Zcut.BMP,370,M,Left,little,Zcut
370__M_Left_middle_finger_CR.BMP,370,M,Left,middle,CR
370__M_Left_middle_finger_Obl.BMP,370,M,Left,middle,Obl
370__M_Left_middle_finger_Zcut.BMP,370,M,Left,middle,Zcut
370__M_Left_ring_finger_CR.BMP,370,M,Left,ring,CR
370__M_Left_ring_finger_Obl.BMP,370,M,Left,ring,Obl
370__M_Left_ring_finger_Zcut.BMP,370,M,Left,ring,Zcut
370__M_Left_thumb_finger_CR.BMP,370,M,Left,thumb,CR
370__M_Left_thumb_finger_Obl.BMP,370,M,Left,thumb,Obl
370__M_Right_index_finger_CR.BMP,370,M,Right,index,CR
370__M_Right_index_finger_Obl.BMP,370,M,Right,index,Obl
370__M_Right_little_finger_CR.BMP,370,M,Right,little,CR
370__M_Right_little_finger_Obl.BMP,370,M,Right,little,Obl
370__M_Right_middle_finger_CR.BMP,370,M,Right,middle,CR
370__M_Right_middle_finger_Obl.BMP,370,M,Right,middle,Obl
370__M_Right_ring_finger_CR.BMP,370,M,Right,ring,CR
370__M_Right_ring_finger_Obl.BMP,370,M,Right,ring,Obl
370__M_Right_ring_finger_Zcut.BMP,370,M,Right,ring,Zcut
370__M_Right_thumb_finger_CR.BMP,370,M,Right,thumb,CR
370__M_Right_thumb_finger_Obl.BMP,370,M,Right,thumb,Obl
370__M_Right_thumb_finger_Zcut.BMP,370,M,Right,thumb,Zcut
371__M_Left_index_finger_Obl.BMP,371,M,Left,index,Obl
371__M_Left_little_finger_CR.BMP,371,M,Left,little,CR
371__M_Left_little_finger_Obl.BMP,371,M,Left,little,Obl
371__M_Left_little_finger_Zcut.BMP,371,M,Left,little,Zcut
371__M_Left_middle_finger_CR.BMP,371,M,Left,middle,CR
371__M_Left_middle_finger_Obl.BMP,371,M,Left,middle,Obl
371__M_Left_middle_finger_Zcut.BMP,371,M,Left,middle,Zcut
371__M_Left_ring_finger_CR.BMP,371,M,Left,ring,CR
371__M_Left_ring_finger_Obl.BMP,371,M,Left,ring,Obl
371__M_Left_ring_finger_Zcut.BMP,371,M,Left,ring,Zcut
371__M_Left_thumb_finger_CR.BMP,371,M,Left,thumb,CR
371__M_Left_thumb_finger_Obl.BMP,371,M,Left,thumb,Obl
371__M_Left_thumb_finger_Zcut.BMP,371,M,Left,thumb,Zcut
371__M_Right_index_finger_CR.BMP,371,M,Right,index,CR
371__M_Right_index_finger_Obl.BMP,371,M,Right,index,Obl
371__M_Right_little_finger_CR.BMP,371,M,Right,little,CR
371__M_Right_little_finger_Obl.BMP,371,M,Right,little,Obl
371__M_Right_middle_finger_CR.BMP,371,M,Right,middle,CR
371__M_Right_middle_finger_Obl.BMP,371,M,Right,middle,Obl
371__M_Right_ring_finger_CR.BMP,371,M,Right,ring,CR
371__M_Right_ring_finger_Obl.BMP,371,M,Right,ring,Obl
371__M_Right_thumb_finger_CR.BMP,371,M,Right,thumb,CR
371__M_Right_thumb_finger_Obl.BMP,371,M,Right,thumb,Obl
371__M_Right_thumb_finger_Zcut.BMP,371,M,Right,thumb,Zcut
372__M_Left_index_finger_Obl.BMP,372,M,Left,index,Obl
372__M_Left_little_finger_CR.BMP,372,M,Left,little,CR
372__M_Left_little_finger_Obl.BMP,372,M,Left,little,Obl
372__M_Left_little_finger_Zcut.BMP,372,M,Left,little,Zcut
372__M_Left_middle_finger_CR.BMP,372,M,Left,middle,CR
372__M_Left_middle_finger_Obl.BMP,372,M,Left,middle,Obl
372__M_Left_middle_finger_Zcut.BMP,372,M,Left,middle,Zcut
372__M_Left_ring_finger_CR.BMP,372,M,Left,ring,CR
372__M_Left_ring_finger_Obl.BMP,372,M,Left,ring,Obl
372__M_Left_ring_finger_Zcut.BMP,372,M,Left,ring,Zcut
372__M_Left_thumb_finger_CR.BMP,372,M,Left,thumb,CR
372__M_Left_thumb_finger_Obl.BMP,372,M,Left,thumb,Obl
372__M_Right_index_finger_CR.BMP,372,M,Right,index,CR
372__M_Right_index_finger_Obl.BMP,372,M,Right,index,Obl
372__M_Right_index_finger_Zcut.BMP,372,M,Right,index,Zcut
372__M_Right_little_finger_CR.BMP,372,M,Right,little,CR
372__M_Right_little_finger_Obl.BMP,372,M,Right,little,Obl
372__M_Right_little_finger_Zcut.BMP,372,M,Right,little,Zcut
372__M_Right_middle_finger_Obl.BMP,372,M,Right,middle,Obl
372__M_Right_middle_finger_Zcut.BMP,372,M,Right,middle,Zcut
372__M_Right_ring_finger_CR.BMP,372,M,Right,ring,CR
372__M_Right_ring_finger_Obl.BMP,372,M,Right,ring,Obl
372__M_Right_ring_finger_Zcut.BMP,372,M,Right,ring,Zcut
372__M_Right_thumb_finger_CR.BMP,372,M,Right,thumb,CR
372__M_Right_thumb_finger_Obl.BMP,372,M,Right,thumb,Obl
372__M_Right_thumb_finger_Zcut.BMP,372,M,Right,thumb,Zcut
375__M_Left_index_finger_CR.BMP,375,M,Left,index,CR
375__M_Left_index_finger_Obl.BMP,375,M,Left,index,Obl
375__M_Left_little_finger_Obl.BMP,375,M,Left,little,Obl
375__M_Left_middle_finger_CR.BMP,375,M,Left,middle,CR
375__M_Left_middle_finger_Obl.BMP,375,M,Left,middle,Obl
375__M_Left_ring_finger_Obl.BMP,375,M,Left,ring,Obl
375__M_Left_thumb_finger_CR.BMP,375,M,Left,thumb,CR
375__M_Left_thumb_finger_Obl.BMP,375,M,Left,thumb,Obl
375__M_Left_thumb_finger_Zcut.BMP,375,M,Left,thumb,Zcut
375__M_Right_index_finger_Obl.BMP,375,M,Right,index,Obl
375__M_Right_little_finger_Obl.BMP,375,M,Right,little,Obl
375__M_Right_little_finger_Zcut.BMP,375,M,Right,little,Zcut
375__M_Right_middle_finger_Obl.BMP,375,M,Right,middle,Obl
375__M_Right_middle_finger_Zcut.BMP,375,M,Right,middle,Zcut
375__M_Right_ring_finger_Obl.BMP,375,M,Right,ring,Obl
375__M_Right_thumb_finger_CR.BMP,375,M,Right,thumb,CR
375__M_Right_thumb_finger_Obl.BMP,375,M,Right,thumb,Obl
376__F_Left_index_finger_CR.BMP,376,F,Left,index,CR
376__F_Left_index_finger_Obl.BMP,376,F,Left,index,Obl
376__F_Left_little_finger_CR.BMP,376,F,Left,little,CR
376__F_Left_little_finger_Obl.BMP,376,F,Left,little,Obl
376__F_Left_little_finger_Zcut.BMP,376,F,Left,little,Zcut
376__F_Left_middle_finger_CR.BMP,376,F,Left,middle,CR
376__F_Left_middle_finger_Obl.BMP,376,F,Left,middle,Obl
376__F_Left_middle_finger_Zcut.BMP,376,F,Left,middle,Zcut
376__F_Left_ring_finger_CR.BMP,376,F,Left,ring,CR
376__F_Left_ring_finger_Obl.BMP,376,F,Left,ring,Obl
376__F_Left_thumb_finger_CR.BMP,376,F,Left,thumb,CR
376__F_Left_thumb_finger_Obl.BMP,376,F,Left,thumb,Obl
376__F_Left_thumb_finger_Zcut.BMP,376,F,Left,thumb,Zcut
376__F_Right_index_finger_Obl.BMP,376,F,Right,index,Obl
376__F_Right_little_finger_CR.BMP,376,F,Right,little,CR
376__F_Right_little_finger_Obl.BMP,376,F,Right,little,Obl
376__F_Right_middle_finger_CR.BMP,376,F,Right,middle,CR
376__F_Right_middle_finger_Obl.BMP,376,F,Right,middle,Obl
376__F_Right_middle_finger_Zcut.BMP,376,F,Right,middle,Zcut
376__F_Right_ring_finger_Obl.BMP,376,F,Right,ring,Obl
376__F_Right_thumb_finger_CR.BMP,376,F,Right,thumb,CR
376__F_Right_thumb_finger_Obl.BMP,376,F,Right,thumb,Obl
381__M_Left_index_finger_CR.BMP,381,M,Left,index,CR
381__M_Left_index_finger_Obl.BMP,381,M,Left,index,Obl
381__M_Left_index_finger_Zcut.BMP,381,M,Left,index,Zcut
381__M_Left_little_finger_CR.BMP,381,M,Left,little,CR
381__M_Left_little_finger_Obl.BMP,381,M,Left,little,Obl
381__M_Left_little_finger_Zcut.BMP,381,M,Left,little,Zcut
381__M_Left_middle_finger_CR.BMP,381,M,Left,middle,CR
381__M_Left_middle_finger_Obl.BMP,381,M,Left,middle,Obl
381__M_Left_ring_finger_CR.BMP,381,M,Left,ring,CR
381__M_Left_ring_finger_Obl.BMP,381,M,Left,ring,Obl
381__M_Left_ring_finger_Zcut.BMP,381,M,Left,ring,Zcut
381__M_Left_thumb_finger_CR.BMP,381,M,Left,thumb,CR
381__M_Left_thumb_finger_Obl.BMP,381,M,Left,thumb,Obl
381__M_Left_thumb_finger_Zcut.BMP,381,M,Left,thumb,Zcut
381__M_Right_index_finger_Obl.BMP,381,M,Right,index,Obl
381__M_Right_little_finger_CR.BMP,381,M,Right,little,CR
381__M_Right_little_finger_Obl.BMP,381,M,Right,little,Obl
381__M_Right_little_finger_Zcut.BMP,381,M,Right,little,Zcut
381__M_Right_middle_finger_CR.BMP,381,M,Right,middle,CR
381__M_Right_middle_finger_Obl.BMP,381,M,Right,middle,Obl
381__M_Right_middle_finger_Zcut.BMP,381,M,Right,middle,Zcut
381__M_Right_ring_finger_CR.BMP,381,M,Right,ring,CR
381__M_Right_ring_finger_Obl.BMP,381,M,Right,ring,Obl
381__M_Right_ring_finger_Zcut.BMP,381,M,Right,ring,Zcut
381__M_Right_thumb_finger_CR.BMP,381,M,Right,thumb,CR
381__M_Right_thumb_finger_Obl.BMP,381,M,Right,thumb,Obl
381__M_Right_thumb_finger_Zcut.BMP,381,M,Right,thumb,Zcut
382__M_Left_index_finger_CR.BMP,382,M,Left,index,CR
382__M_Left_index_finger_Obl.BMP,382,M,Left,index,Obl
382__M_Left_index_finger_Zcut.BMP,382,M,Left,index,Zcut
382__M_Left_little_finger_CR.BMP,382,M,Left,little,CR
382__M_Left_little_finger_Obl.BMP,382,M,Left,little,Obl
382__M_Left_little_finger_Zcut.BMP,382,M,Left,little,Zcut
382__M_Left_middle_finger_CR.BMP,382,M,Left,middle,CR
382__M_Left_middle_finger_Obl.BMP,382,M,Left,middle,Obl
382__M_Left_middle_finger_Zcut.BMP,382,M,Left,middle,Zcut
382__M_Left_ring_finger_CR.BMP,382,M,Left,ring,CR
382__M_Left_ring_finger_Obl.BMP,382,M,Left,ring,Obl
382__M_Left_ring_finger_Zcut.BMP,382,M,Left,ring,Zcut
382__M_Left_thumb_finger_CR.BMP,382,M,Left,thumb,CR
382__M_Left_thumb_finger_Obl.BMP,382,M,Left,thumb,Obl
382__M_Right_index_finger_CR.BMP,382,M,Right,index,CR
382__M_Right_index_finger_Obl.BMP,382,M,Right,index,Obl
382__M_Right_index_finger_Zcut.BMP,382,M,Right,index,Zcut
382__M_Right_little_finger_CR.BMP,382,M,Right,little,CR
382__M_Right_little_finger_Obl.BMP,382,M,Right,little,Obl
382__M_Right_middle_finger_CR.BMP,382,M,Right,middle,CR
382__M_Right_middle_finger_Obl.BMP,382,M,Right,middle,Obl
382__M_Right_middle_finger_Zcut.BMP,382,M,Right,middle,Zcut
382__M_Right_ring_finger_CR.BMP,382,M,Right,ring,CR
382__M_Right_ring_finger_Obl.BMP,382,M,Right,ring,Obl
382__M_Right_ring_finger_Zcut.BMP,382,M,Right,ring,Zcut
382__M_Right_thumb_finger_CR.BMP,382,M,Right,thumb,CR
382__M_Right_thumb_finger_Obl.BMP,382,M,Right,thumb,Obl
382__M_Right_thumb_finger_Zcut.BMP,382,M,Right,thumb,Zcut
383__M_Left_index_finger_CR.BMP,383,M,Left,index,CR
383__M_Left_index_finger_Obl.BMP,383,M,Left,index,Obl
383__M_Left_little_finger_CR.BMP,383,M,Left,little,CR
383__M_Left_little_finger_Obl.BMP,383,M,Left,little,Obl
383__M_Left_little_finger_Zcut.BMP,383,M,Left,little,Zcut
383__M_Left_middle_finger_CR.BMP,383,M,Left,middle,CR
383__M_Left_middle_finger_Obl.BMP,383,M,Left,middle,Obl
383__M_Left_middle_finger_Zcut.BMP,383,M,Left,middle,Zcut
383__M_Left_ring_finger_CR.BMP,383,M,Left,ring,CR
383__M_Left_ring_finger_Obl.BMP,383,M,Left,ring,Obl
383__M_Left_thumb_finger_CR.BMP,383,M,Left,thumb,CR
383__M_Left_thumb_finger_Obl.BMP,383,M,Left,thumb,Obl
383__M_Right_index_finger_CR.BMP,383,M,Right,index,CR
383__M_Right_index_finger_Obl.BMP,383,M,Right,index,Obl
383__M_Right_little_finger_CR.BMP,383,M,Right,little,CR
383__M_Right_little_finger_Obl.BMP,383,M,Right,little,Obl
383__M_Right_middle_finger_CR.BMP,383,M,Right,middle,CR
383__M_Right_middle_finger_Obl.BMP,383,M,Right,middle,Obl
383__M_Right_middle_finger_Zcut.BMP,383,M,Right,middle,Zcut
383__M_Right_ring_finger_CR.BMP,383,M,Right,ring,CR
383__M_Right_ring_finger_Obl.BMP,383,M,Right,ring,Obl
383__M_Right_ring_finger_Zcut.BMP,383,M,Right,ring,Zcut
383__M_Right_thumb_finger_CR.BMP,383,M,Right,thumb,CR
383__M_Right_thumb_finger_Obl.BMP,383,M,Right,thumb,Obl
383__M_Right_thumb_finger_Zcut.BMP,383,M,Right,thumb,Zcut
384__F_Left_index_finger_CR.BMP,384,F,Left,index,CR
384__F_Left_index_finger_Obl.BMP,384,F,Left,index,Obl
384__F_Left_index_finger_Zcut.BMP,384,F,Left,index,Zcut
384__F_Left_little_finger_Obl.BMP,384,F,Left,little,Obl
384__F_Left_middle_finger_CR.BMP,384,F,Left,middle,CR
384__F_Left_middle_finger_Obl.BMP,384,F,Left,middle,Obl
384__F_Left_middle_finger_Zcut.BMP,384,F,Left,middle,Zcut
384__F_Left_ring_finger_CR.BMP,384,F,Left,ring,CR
384__F_Left_ring_finger_Obl.BMP,384,F,Left,ring,Obl
384__F_Left_thumb_finger_CR.BMP,384,F,Left,thumb,CR
384__F_Left_thumb_finger_Obl.BMP,384,F,Left,thumb,Obl
384__F_Left_thumb_finger_Zcut.BMP,384,F,Left,thumb,Zcut
384__F_Right_index_finger_CR.BMP,384,F,Right,index,CR
384__F_Right_index_finger_Obl.BMP,384,F,Right,index,Obl
384__F_Right_little_finger_CR.BMP,384,F,Right,little,CR
384__F_Right_little_finger_Obl.BMP,384,F,Right,little,Obl
384__F_Right_middle_finger_Obl.BMP,384,F,Right,middle,Obl
384__F_Right_ring_finger_CR.BMP,384,F,Right,ring,CR
384__F_Right_ring_finger_Obl.BMP,384,F,Right,ring,Obl
384__F_Right_thumb_finger_CR.BMP,384,F,Right,thumb,CR
384__F_Right_thumb_finger_Obl.BMP,384,F,Right,thumb,Obl
384__F_Right_thumb_finger_Zcut.BMP,384,F,Right,thumb,Zcut
38__M_Left_index_finger_CR.BMP,38,M,Left,index,CR
38__M_Left_index_finger_Obl.BMP,38,M,Left,index,Obl
38__M_Left_index_finger_Zcut.BMP,38,M,Left,index,Zcut
38__M_Left_little_finger_CR.BMP,38,M,Left,little,CR
38__M_Left_little_finger_Obl.BMP,38,M,Left,little,Obl
38__M_Left_little_finger_Zcut.BMP,38,M,Left,little,Zcut
38__M_Left_middle_finger_CR.BMP,38,M,Left,middle,CR
38__M_Left_middle_finger_Obl.BMP,38,M,Left,middle,Obl
38__M_Left_ring_finger_CR.BMP,38,M,Left,ring,CR
38__M_Left_ring_finger_Obl.BMP,38,M,Left,ring,Obl
38__M_Left_ring_finger_Zcut.BMP,38,M,Left,ring,Zcut
38__M_Left_thumb_finger_CR.BMP,38,M,Left,thumb,CR
38__M_Left_thumb_finger_Obl.BMP,38,M,Left,thumb,Obl
38__M_Left_thumb_finger_Zcut.BMP,38,M,Left,thumb,Zcut
38__M_Right_index_finger_CR.BMP,38,M,Right,index,CR
38__M_Right_index_finger_Obl.BMP,38,M,Right,index,Obl
38__M_Right_little_finger_CR.BMP,38,M,Right,little,CR
38__M_Right_little_finger_Obl.BMP,38,M,Right,little,Obl
38__M_Right_middle_finger_CR.BMP,38,M,Right,middle,CR
38__M_Right_middle_finger_Obl.BMP,38,M,Right,middle,Obl
38__M_Right_ring_finger_CR.BMP,38,M,Right,ring,CR
38__M_Right_ring_finger_Obl.BMP,38,M,Right,ring,Obl
38__M_Right_ring_finger_Zcut.BMP,38,M,Right,ring,Zcut
38__M_Right_thumb_finger_CR.BMP,38,M,Right,thumb,CR
38__M_Right_thumb_finger_Obl.BMP,38,M,Right,thumb,Obl
38__M_Right_thumb_finger_Zcut.BMP,38,M,Right,thumb,Zcut
395__M_Left_index_finger_CR.BMP,395,M,Left,index,CR
395__M_Left_index_finger_Obl.BMP,395,M,Left,index,Obl
395__M_Left_little_finger_CR.BMP,395,M,Left,little,CR
395__M_Left_little_finger_Obl.BMP,395,M,Left,little,Obl
395__M_Left_middle_finger_CR.BMP,395,M,Left,middle,CR
395__M_Left_middle_finger_Obl.BMP,395,M,Left,middle,Obl
395__M_Left_ring_finger_Obl.BMP,395,M,Left,ring,Obl
395__M_Left_thumb_finger_CR.BMP,395,M,Left,thumb,CR
395__M_Left_thumb_finger_Obl.BMP,395,M,Left,thumb,Obl
395__M_Left_thumb_finger_Zcut.BMP,395,M,Left,thumb,Zcut
395__M_Right_index_finger_CR.BMP,395,M,Right,index,CR
395__M_Right_index_finger_Obl.BMP,395,M,Right,index,Obl
395__M_Right_little_finger_CR.BMP,395,M,Right,little,CR
395__M_Right_little_finger_Obl.BMP,395,M,Right,little,Obl
395__M_Right_little_finger_Zcut.BMP,395,M,Right,little,Zcut
395__M_Right_middle_finger_Obl.BMP,395,M,Right,middle,Obl
395__M_Right_ring_finger_CR.BMP,395,M,Right,ring,CR
395__M_Right_ring_finger_Obl.BMP,395,M,Right,ring,Obl
395__M_Right_ring_finger_Zcut.BMP,395,M,Right,ring,Zcut
395__M_Right_thumb_finger_Obl.BMP,395,M,Right,thumb,Obl
395__M_Right_thumb_finger_Zcut.BMP,395,M,Right,thumb,Zcut
399__M_Left_index_finger_Obl.BMP,399,M,Left,index,Obl
399__M_Left_little_finger_CR.BMP,399,M,Left,little,CR
399__M_Left_little_finger_Obl.BMP,399,M,Left,little,Obl
399__M_Left_little_finger_Zcut.BMP,399,M,Left,little,Zcut
399__M_Left_middle_finger_CR.BMP,399,M,Left,middle,CR
399__M_Left_middle_finger_Obl.BMP,399,M,Left,middle,Obl
399__M_Left_middle_finger_Zcut.BMP,399,M,Left,middle,Zcut
399__M_Left_ring_finger_CR.BMP,399,M,Left,ring,CR
399__M_Left_ring_finger_Obl.BMP,399,M,Left,ring,Obl
399__M_Left_ring_finger_Zcut.BMP,399,M,Left,ring,Zcut
399__M_Left_thumb_finger_CR.BMP,399,M,Left,thumb,CR
399__M_Left_thumb_finger_Obl.BMP,399,M,Left,thumb,Obl
399__M_Left_thumb_finger_Zcut.BMP,399,M,Left,thumb,Zcut
399__M_Right_index_finger_Obl.BMP,399,M,Right,index,Obl
399__M_Right_little_finger_CR.BMP,399,M,Right,little,CR
399__M_Right_little_finger_Obl.BMP,399,M,Right,little,Obl
399__M_Right_little_finger_Zcut.BMP,399,M,Right,little,Zcut
399__M_Right_middle_finger_Obl.BMP,399,M,Right,middle,Obl
399__M_Right_ring_finger_Obl.BMP,399,M,Right,ring,Obl
399__M_Right_thumb_finger_Obl.BMP,399,M,Right,thumb,Obl
3__M_Left_index_finger_CR.BMP,3,M,Left,index,CR
3__M_Left_index_finger_Obl.BMP,3,M,Left,index,Obl
3__M_Left_index_finger_Zcut.BMP,3,M,Left,index,Zcut
3__M_Left_little_finger_CR.BMP,3,M,Left,little,CR
3__M_Left_little_finger_Obl.BMP,3,M,Left,little,Obl
3__M_Left_little_finger_Zcut.BMP,3,M,Left,little,Zcut
3__M_Left_middle_finger_CR.BMP,3,M,Left,middle,CR
3__M_Left_middle_finger_Obl.BMP,3,M,Left,middle,Obl
3__M_Left_ring_finger_CR.BMP,3,M,Left,ring,CR
3__M_Left_ring_finger_Obl.BMP,3,M,Left,ring,Obl
3__M_Left_ring_finger_Zcut.BMP,3,M,Left,ring,Zcut
3__M_Left_thumb_finger_CR.BMP,3,M,Left,thumb,CR
3__M_Left_thumb_finger_Obl.BMP,3,M,Left,thumb,Obl
3__M_Right_index_finger_CR.BMP,3,M,Right,index,CR
3__M_Right_index_finger_Obl.BMP,3,M,Right,index,Obl
3__M_Right_index_finger_Zcut.BMP,3,M,Right,index,Zcut
3__M_Right_little_finger_CR.BMP,3,M,Right,little,CR
3__M_Right_little_finger_Obl.BMP,3,M,Right,little,Obl
3__M_Right_little_finger_Zcut.BMP,3,M,Right,little,Zcut
3__M_Right_middle_finger_CR.BMP,3,M,Right,middle,CR
3__M_Right_middle_finger_Obl.BMP,3,M,Right,middle,Obl
3__M_Right_middle_finger_Zcut.BMP,3,M,Right,middle,Zcut
3__M_Right_ring_finger_CR.BMP,3,M,Right,ring,CR
3__M_Right_ring_finger_Obl.BMP,3,M,Right,ring,Obl
3__M_Right_ring_finger_Zcut.BMP,3,M,Right,ring,Zcut
3__M_Right_thumb_finger_CR.BMP,3,M,Right,thumb,CR
3__M_Right_thumb_finger_Obl.BMP,3,M,Right,thumb,Obl
3__M_Right_thumb_finger_Zcut.BMP,3,M,Right,thumb,Zcut
400__M_Left_index_finger_CR.BMP,400,M,Left,index,CR
400__M_Left_index_finger_Obl.BMP,400,M,Left,index,Obl
400__M_Left_index_finger_Zcut.BMP,400,M,Left,index,Zcut
400__M_Left_little_finger_CR.BMP,400,M,Left,little,CR
400__M_Left_little_finger_Obl.BMP,400,M,Left,little,Obl
400__M_Left_middle_finger_CR.BMP,400,M,Left,middle,CR
400__M_Left_middle_finger_Obl.BMP,400,M,Left,middle,Obl
400__M_Left_middle_finger_Zcut.BMP,400,M,Left,middle,Zcut
400__M_Left_ring_finger_CR.BMP,400,M,Left,ring,CR
400__M_Left_ring_finger_Obl.BMP,400,M,Left,ring,Obl
400__M_Left_ring_finger_Zcut.BMP,400,M,Left,ring,Zcut
400__M_Left_thumb_finger_CR.BMP,400,M,Left,thumb,CR
400__M_Left_thumb_finger_Obl.BMP,400,M,Left,thumb,Obl
400__M_Left_thumb_finger_Zcut.BMP,400,M,Left,thumb,Zcut
400__M_Right_index_finger_CR.BMP,400,M,Right,index,CR
400__M_Right_index_finger_Obl.BMP,400,M,Right,index,Obl
400__M_Right_index_finger_Zcut.BMP,400,M,Right,index,Zcut
400__M_Right_little_finger_CR.BMP,400,M,Right,little,CR
400__M_Right_little_finger_Obl.BMP,400,M,Right,little,Obl
400__M_Right_middle_finger_CR.BMP,400,M,Right,middle,CR
400__M_Right_middle_finger_Obl.BMP,400,M,Right,middle,Obl
400__M_Right_middle_finger_Zcut.BMP,400,M,Right,middle,Zcut
400__M_Right_ring_finger_CR.BMP,400,M,Right,ring,CR
400__M_Right_ring_finger_Obl.BMP,400,M,Right,ring,Obl
400__M_Right_thumb_finger_CR.BMP,400,M,Right,thumb,CR
400__M_Right_thumb_finger_Obl.BMP,400,M,Right,thumb,Obl
400__M_Right_thumb_finger_Zcut.BMP,400,M,Right,thumb,Zcut
401__M_Left_index_finger_CR.BMP,401,M,Left,index,CR
401__M_Left_index_finger_Obl.BMP,401,M,Left,index,Obl
401__M_Left_index_finger_Zcut.BMP,401,M,Left,index,Zcut
401__M_Left_little_finger_CR.BMP,401,M,Left,little,CR
401__M_Left_little_finger_Obl.BMP,401,M,Left,little,Obl
401__M_Left_little_finger_Zcut.BMP,401,M,Left,little,Zcut
401__M_Left_middle_finger_CR.BMP,401,M,Left,middle,CR
401__M_Left_middle_finger_Obl.BMP,401,M,Left,middle,Obl
401__M_Left_middle_finger_Zcut.BMP,401,M,Left,middle,Zcut
401__M_Left_ring_finger_CR.BMP,401,M,Left,ring,CR
401__M_Left_ring_finger_Obl.BMP,401,M,Left,ring,Obl
401__M_Left_thumb_finger_CR.BMP,401,M,Left,thumb,CR
401__M_Left_thumb_finger_Obl.BMP,401,M,Left,thumb,Obl
401__M_Left_thumb_finger_Zcut.BMP,401,M,Left,thumb,Zcut
401__M_Right_index_finger_CR.BMP,401,M,Right,index,CR
401__M_Right_index_finger_Obl.BMP,401,M,Right,index,Obl
401__M_Right_index_finger_Zcut.BMP,401,M,Right,index,Zcut
401__M_Right_little_finger_CR.BMP,401,M,Right,little,CR
401__M_Right_little_finger_Obl.BMP,401,M,Right,little,Obl
401__M_Right_middle_finger_CR.BMP,401,M,Right,middle,CR
401__M_Right_middle_finger_Obl.BMP,401,M,Right,middle,Obl
401__M_Right_middle_finger_Zcut.BMP,401,M,Right,middle,Zcut
401__M_Right_ring_finger_CR.BMP,401,M,Right,ring,CR
401__M_Right_ring_finger_Obl.BMP,401,M,Right,ring,Obl
401__M_Right_ring_finger_Zcut.BMP,401,M,Right,ring,Zcut
401__M_Right_thumb_finger_CR.BMP,401,M,Right,thumb,CR
401__M_Right_thumb_finger_Obl.BMP,401,M,Right,thumb,Obl
404__M_Left_index_finger_CR.BMP,404,M,Left,index,CR
404__M_Left_index_finger_Obl.BMP,404,M,Left,index,Obl
404__M_Left_index_finger_Zcut.BMP,404,M,Left,index,Zcut
404__M_Left_little_finger_CR.BMP,404,M,Left,little,CR
404__M_Left_little_finger_Obl.BMP,404,M,Left,little,Obl
404__M_Left_middle_finger_CR.BMP,404,M,Left,middle,CR
404__M_Left_middle_finger_Obl.BMP,404,M,Left,middle,Obl
404__M_Left_ring_finger_CR.BMP,404,M,Left,ring,CR
404__M_Left_ring_finger_Obl.BMP,404,M,Left,ring,Obl
404__M_Left_ring_finger_Zcut.BMP,404,M,Left,ring,Zcut
404__M_Left_thumb_finger_CR.BMP,404,M,Left,thumb,CR
404__M_Left_thumb_finger_Obl.BMP,404,M,Left,thumb,Obl
404__M_Left_thumb_finger_Zcut.BMP,404,M,Left,thumb,Zcut
404__M_Right_index_finger_CR.BMP,404,M,Right,index,CR
404__M_Right_index_finger_Obl.BMP,404,M,Right,index,Obl
404__M_Right_little_finger_CR.BMP,404,M,Right,little,CR
404__M_Right_little_finger_Obl.BMP,404,M,Right,little,Obl
404__M_Right_little_finger_Zcut.BMP,404,M,Right,little,Zcut
404__M_Right_middle_finger_CR.BMP,404,M,Right,middle,CR
404__M_Right_middle_finger_Obl.BMP,404,M,Right,middle,Obl
404__M_Right_ring_finger_CR.BMP,404,M,Right,ring,CR
404__M_Right_ring_finger_Obl.BMP,404,M,Right,ring,Obl
404__M_Right_ring_finger_Zcut.BMP,404,M,Right,ring,Zcut
404__M_Right_thumb_finger_CR.BMP,404,M,Right,thumb,CR
