Image Name,Number,Gender,Hand,Finger
319__M_Left_middle_finger.BMP,319,M,Left,middle
319__M_Left_index_finger.BMP,319,M,Left,index
319__M_Left_ring_finger.BMP,319,M,Left,ring
319__M_Left_little_finger.BMP,319,M,Left,little
320__M_Right_thumb_finger.BMP,320,M,Right,thumb
320__M_Left_index_finger.BMP,320,M,Left,index
320__M_Left_little_finger.BMP,320,M,Left,little
320__M_Left_middle_finger.BMP,320,M,Left,middle
320__M_Left_ring_finger.BMP,320,M,Left,ring
320__M_Left_thumb_finger.BMP,320,M,Left,thumb
320__M_Right_index_finger.BMP,320,M,Right,index
320__M_Right_little_finger.BMP,320,M,Right,little
320__M_Right_middle_finger.BMP,320,M,Right,middle
320__M_Right_ring_finger.BMP,320,M,Right,ring
321__M_Right_thumb_finger.BMP,321,M,Right,thumb
321__M_Right_ring_finger.BMP,321,M,Right,ring
321__M_Right_middle_finger.BMP,321,M,Right,middle
321__M_Right_little_finger.BMP,321,M,Right,little
321__M_Right_index_finger.BMP,321,M,Right,index
321__M_Left_index_finger.BMP,321,M,Left,index
321__M_Left_ring_finger.BMP,321,M,Left,ring
321__M_Left_middle_finger.BMP,321,M,Left,middle
321__M_Left_little_finger.BMP,321,M,Left,little
321__M_Left_thumb_finger.BMP,321,M,Left,thumb
322__M_Right_index_finger.BMP,322,M,Right,index
322__M_Right_ring_finger.BMP,322,M,Right,ring
322__M_Right_middle_finger.BMP,322,M,Right,middle
322__M_Right_little_finger.BMP,322,M,Right,little
322__M_Right_thumb_finger.BMP,322,M,Right,thumb
322__M_Left_thumb_finger.BMP,322,M,Left,thumb
322__M_Left_middle_finger.BMP,322,M,Left,middle
322__M_Left_little_finger.BMP,322,M,Left,little
322__M_Left_index_finger.BMP,322,M,Left,index
322__M_Left_ring_finger.BMP,322,M,Left,ring
323__M_Right_ring_finger.BMP,323,M,Right,ring
323__M_Right_middle_finger.BMP,323,M,Right,middle
323__M_Right_little_finger.BMP,323,M,Right,little
323__M_Right_index_finger.BMP,323,M,Right,index
323__M_Left_thumb_finger.BMP,323,M,Left,thumb
323__M_Right_thumb_finger.BMP,323,M,Right,thumb
323__M_Left_middle_finger.BMP,323,M,Left,middle
323__M_Left_little_finger.BMP,323,M,Left,little
323__M_Left_index_finger.BMP,323,M,Left,index
323__M_Left_ring_finger.BMP,323,M,Left,ring
324__M_Right_thumb_finger.BMP,324,M,Right,thumb
324__M_Right_ring_finger.BMP,324,M,Right,ring
324__M_Right_middle_finger.BMP,324,M,Right,middle
324__M_Right_little_finger.BMP,324,M,Right,little
324__M_Right_index_finger.BMP,324,M,Right,index
324__M_Left_thumb_finger.BMP,324,M,Left,thumb
324__M_Left_middle_finger.BMP,324,M,Left,middle
324__M_Left_little_finger.BMP,324,M,Left,little
324__M_Left_index_finger.BMP,324,M,Left,index
324__M_Left_ring_finger.BMP,324,M,Left,ring
325__M_Right_index_finger.BMP,325,M,Right,index
325__M_Right_thumb_finger.BMP,325,M,Right,thumb
325__M_Right_ring_finger.BMP,325,M,Right,ring
325__M_Right_middle_finger.BMP,325,M,Right,middle
325__M_Left_thumb_finger.BMP,325,M,Left,thumb
325__M_Right_little_finger.BMP,325,M,Right,little
325__M_Left_middle_finger.BMP,325,M,Left,middle
325__M_Left_little_finger.BMP,325,M,Left,little
325__M_Left_index_finger.BMP,325,M,Left,index
325__M_Left_ring_finger.BMP,325,M,Left,ring
326__M_Right_thumb_finger.BMP,326,M,Right,thumb
326__M_Right_middle_finger.BMP,326,M,Right,middle
326__M_Right_little_finger.BMP,326,M,Right,little
326__M_Right_index_finger.BMP,326,M,Right,index
326__M_Left_thumb_finger.BMP,326,M,Left,thumb
326__M_Right_ring_finger.BMP,326,M,Right,ring
326__M_Left_middle_finger.BMP,326,M,Left,middle
326__M_Left_little_finger.BMP,326,M,Left,little
326__M_Left_index_finger.BMP,326,M,Left,index
326__M_Left_ring_finger.BMP,326,M,Left,ring
327__M_Right_thumb_finger.BMP,327,M,Right,thumb
327__M_Right_ring_finger.BMP,327,M,Right,ring
327__M_Right_middle_finger.BMP,327,M,Right,middle
327__M_Right_little_finger.BMP,327,M,Right,little
327__M_Right_index_finger.BMP,327,M,Right,index
327__M_Left_ring_finger.BMP,327,M,Left,ring
327__M_Left_middle_finger.BMP,327,M,Left,middle
327__M_Left_little_finger.BMP,327,M,Left,little
327__M_Left_index_finger.BMP,327,M,Left,index
327__M_Left_thumb_finger.BMP,327,M,Left,thumb
328__M_Right_middle_finger.BMP,328,M,Right,middle
328__M_Right_index_finger.BMP,328,M,Right,index
328__M_Right_little_finger.BMP,328,M,Right,little
328__M_Left_thumb_finger.BMP,328,M,Left,thumb
328__M_Right_thumb_finger.BMP,328,M,Right,thumb
328__M_Left_middle_finger.BMP,328,M,Left,middle
328__M_Right_ring_finger.BMP,328,M,Right,ring
328__M_Left_ring_finger.BMP,328,M,Left,ring
328__M_Left_little_finger.BMP,328,M,Left,little
328__M_Left_index_finger.BMP,328,M,Left,index
329__M_Right_thumb_finger.BMP,329,M,Right,thumb
329__M_Right_ring_finger.BMP,329,M,Right,ring
329__M_Right_middle_finger.BMP,329,M,Right,middle
329__M_Right_little_finger.BMP,329,M,Right,little
329__M_Left_index_finger.BMP,329,M,Left,index
329__M_Left_thumb_finger.BMP,329,M,Left,thumb
329__M_Right_index_finger.BMP,329,M,Right,index
329__M_Left_little_finger.BMP,329,M,Left,little
329__M_Left_ring_finger.BMP,329,M,Left,ring
329__M_Left_middle_finger.BMP,329,M,Left,middle
331__M_Right_middle_finger.BMP,331,M,Right,middle
331__M_Right_thumb_finger.BMP,331,M,Right,thumb
331__M_Right_ring_finger.BMP,331,M,Right,ring
331__M_Right_little_finger.BMP,331,M,Right,little
331__M_Left_thumb_finger.BMP,331,M,Left,thumb
331__M_Left_ring_finger.BMP,331,M,Left,ring
331__M_Left_middle_finger.BMP,331,M,Left,middle
331__M_Left_little_finger.BMP,331,M,Left,little
331__M_Left_index_finger.BMP,331,M,Left,index
331__M_Right_index_finger.BMP,331,M,Right,index
332__M_Right_thumb_finger.BMP,332,M,Right,thumb
332__M_Right_ring_finger.BMP,332,M,Right,ring
332__M_Right_middle_finger.BMP,332,M,Right,middle
332__M_Right_little_finger.BMP,332,M,Right,little
332__M_Left_index_finger.BMP,332,M,Left,index
332__M_Left_thumb_finger.BMP,332,M,Left,thumb
332__M_Left_ring_finger.BMP,332,M,Left,ring
332__M_Left_middle_finger.BMP,332,M,Left,middle
332__M_Left_little_finger.BMP,332,M,Left,little
332__M_Right_index_finger.BMP,332,M,Right,index
333__M_Right_thumb_finger.BMP,333,M,Right,thumb
333__M_Right_ring_finger.BMP,333,M,Right,ring
333__M_Right_middle_finger.BMP,333,M,Right,middle
333__M_Right_little_finger.BMP,333,M,Right,little
333__M_Right_index_finger.BMP,333,M,Right,index
333__M_Left_ring_finger.BMP,333,M,Left,ring
333__M_Left_middle_finger.BMP,333,M,Left,middle
333__M_Left_little_finger.BMP,333,M,Left,little
333__M_Left_index_finger.BMP,333,M,Left,index
333__M_Left_thumb_finger.BMP,333,M,Left,thumb
334__F_Right_thumb_finger.BMP,334,F,Right,thumb
334__F_Right_ring_finger.BMP,334,F,Right,ring
334__F_Right_middle_finger.BMP,334,F,Right,middle
334__F_Right_little_finger.BMP,334,F,Right,little
334__F_Right_index_finger.BMP,334,F,Right,index
334__F_Left_ring_finger.BMP,334,F,Left,ring
334__F_Left_index_finger.BMP,334,F,Left,index
334__F_Left_thumb_finger.BMP,334,F,Left,thumb
334__F_Left_middle_finger.BMP,334,F,Left,middle
334__F_Left_little_finger.BMP,334,F,Left,little
335__M_Left_index_finger.BMP,335,M,Left,index
335__M_Left_little_finger.BMP,335,M,Left,little
335__M_Left_middle_finger.BMP,335,M,Left,middle
335__M_Left_ring_finger.BMP,335,M,Left,ring
335__M_Left_thumb_finger.BMP,335,M,Left,thumb
335__M_Right_index_finger.BMP,335,M,Right,index
335__M_Right_little_finger.BMP,335,M,Right,little
335__M_Right_middle_finger.BMP,335,M,Right,middle
335__M_Right_ring_finger.BMP,335,M,Right,ring
335__M_Right_thumb_finger.BMP,335,M,Right,thumb
337__F_Right_little_finger.BMP,337,F,Right,little
337__F_Right_thumb_finger.BMP,337,F,Right,thumb
337__F_Right_ring_finger.BMP,337,F,Right,ring
337__F_Right_middle_finger.BMP,337,F,Right,middle
337__F_Right_index_finger.BMP,337,F,Right,index
337__F_Left_ring_finger.BMP,337,F,Left,ring
337__F_Left_middle_finger.BMP,337,F,Left,middle
337__F_Left_little_finger.BMP,337,F,Left,little
337__F_Left_index_finger.BMP,337,F,Left,index
337__F_Left_thumb_finger.BMP,337,F,Left,thumb
338__M_Right_thumb_finger.BMP,338,M,Right,thumb
338__M_Right_ring_finger.BMP,338,M,Right,ring
338__M_Right_middle_finger.BMP,338,M,Right,middle
338__M_Right_little_finger.BMP,338,M,Right,little
338__M_Right_index_finger.BMP,338,M,Right,index
338__M_Left_thumb_finger.BMP,338,M,Left,thumb
338__M_Left_ring_finger.BMP,338,M,Left,ring
338__M_Left_middle_finger.BMP,338,M,Left,middle
338__M_Left_little_finger.BMP,338,M,Left,little
338__M_Left_index_finger.BMP,338,M,Left,index
339__M_Right_thumb_finger.BMP,339,M,Right,thumb
339__M_Right_ring_finger.BMP,339,M,Right,ring
339__M_Right_middle_finger.BMP,339,M,Right,middle
339__M_Right_little_finger.BMP,339,M,Right,little
339__M_Left_index_finger.BMP,339,M,Left,index
339__M_Left_thumb_finger.BMP,339,M,Left,thumb
339__M_Left_ring_finger.BMP,339,M,Left,ring
339__M_Left_middle_finger.BMP,339,M,Left,middle
339__M_Left_little_finger.BMP,339,M,Left,little
339__M_Right_index_finger.BMP,339,M,Right,index
340__M_Left_index_finger.BMP,340,M,Left,index
340__M_Left_little_finger.BMP,340,M,Left,little
340__M_Left_middle_finger.BMP,340,M,Left,middle
340__M_Left_thumb_finger.BMP,340,M,Left,thumb
340__M_Left_ring_finger.BMP,340,M,Left,ring
340__M_Right_little_finger.BMP,340,M,Right,little
340__M_Right_thumb_finger.BMP,340,M,Right,thumb
340__M_Right_index_finger.BMP,340,M,Right,index
340__M_Right_middle_finger.BMP,340,M,Right,middle
340__M_Right_ring_finger.BMP,340,M,Right,ring
342__M_Right_thumb_finger.BMP,342,M,Right,thumb
342__M_Right_ring_finger.BMP,342,M,Right,ring
342__M_Right_middle_finger.BMP,342,M,Right,middle
342__M_Right_little_finger.BMP,342,M,Right,little
342__M_Left_little_finger.BMP,342,M,Left,little
342__M_Left_thumb_finger.BMP,342,M,Left,thumb
342__M_Left_ring_finger.BMP,342,M,Left,ring
342__M_Left_middle_finger.BMP,342,M,Left,middle
342__M_Right_index_finger.BMP,342,M,Right,index
342__M_Left_index_finger.BMP,342,M,Left,index
343__M_Right_little_finger.BMP,343,M,Right,little
343__M_Right_thumb_finger.BMP,343,M,Right,thumb
343__M_Right_ring_finger.BMP,343,M,Right,ring
343__M_Right_middle_finger.BMP,343,M,Right,middle
343__M_Right_index_finger.BMP,343,M,Right,index
343__M_Left_ring_finger.BMP,343,M,Left,ring
343__M_Left_middle_finger.BMP,343,M,Left,middle
343__M_Left_little_finger.BMP,343,M,Left,little
343__M_Left_index_finger.BMP,343,M,Left,index
343__M_Left_thumb_finger.BMP,343,M,Left,thumb
344__M_Right_thumb_finger.BMP,344,M,Right,thumb
344__M_Right_ring_finger.BMP,344,M,Right,ring
344__M_Right_middle_finger.BMP,344,M,Right,middle
344__M_Right_little_finger.BMP,344,M,Right,little
344__M_Right_index_finger.BMP,344,M,Right,index
344__M_Left_thumb_finger.BMP,344,M,Left,thumb
344__M_Left_ring_finger.BMP,344,M,Left,ring
344__M_Left_middle_finger.BMP,344,M,Left,middle
344__M_Left_little_finger.BMP,344,M,Left,little
344__M_Left_index_finger.BMP,344,M,Left,index
345__M_Right_thumb_finger.BMP,345,M,Right,thumb
345__M_Right_ring_finger.BMP,345,M,Right,ring
345__M_Right_middle_finger.BMP,345,M,Right,middle
345__M_Right_little_finger.BMP,345,M,Right,little
345__M_Left_index_finger.BMP,345,M,Left,index
345__M_Left_thumb_finger.BMP,345,M,Left,thumb
345__M_Left_ring_finger.BMP,345,M,Left,ring
345__M_Left_middle_finger.BMP,345,M,Left,middle
345__M_Left_little_finger.BMP,345,M,Left,little
345__M_Right_index_finger.BMP,345,M,Right,index
346__M_Right_thumb_finger.BMP,346,M,Right,thumb
346__M_Right_ring_finger.BMP,346,M,Right,ring
346__M_Right_middle_finger.BMP,346,M,Right,middle
346__M_Right_little_finger.BMP,346,M,Right,little
346__M_Left_ring_finger.BMP,346,M,Left,ring
346__M_Left_thumb_finger.BMP,346,M,Left,thumb
346__M_Left_middle_finger.BMP,346,M,Left,middle
346__M_Left_little_finger.BMP,346,M,Left,little
346__M_Left_index_finger.BMP,346,M,Left,index
346__M_Right_index_finger.BMP,346,M,Right,index
347__M_Right_thumb_finger.BMP,347,M,Right,thumb
347__M_Right_ring_finger.BMP,347,M,Right,ring
347__M_Right_middle_finger.BMP,347,M,Right,middle
347__M_Right_little_finger.BMP,347,M,Right,little
347__M_Right_index_finger.BMP,347,M,Right,index
347__M_Left_thumb_finger.BMP,347,M,Left,thumb
347__M_Left_ring_finger.BMP,347,M,Left,ring
347__M_Left_middle_finger.BMP,347,M,Left,middle
347__M_Left_little_finger.BMP,347,M,Left,little
347__M_Left_index_finger.BMP,347,M,Left,index
348__F_Right_thumb_finger.BMP,348,F,Right,thumb
348__F_Right_ring_finger.BMP,348,F,Right,ring
348__F_Right_middle_finger.BMP,348,F,Right,middle
348__F_Right_little_finger.BMP,348,F,Right,little
348__F_Left_index_finger.BMP,348,F,Left,index
348__F_Left_thumb_finger.BMP,348,F,Left,thumb
348__F_Left_ring_finger.BMP,348,F,Left,ring
348__F_Left_middle_finger.BMP,348,F,Left,middle
348__F_Left_little_finger.BMP,348,F,Left,little
348__F_Right_index_finger.BMP,348,F,Right,index
349__M_Right_thumb_finger.BMP,349,M,Right,thumb
349__M_Right_ring_finger.BMP,349,M,Right,ring
349__M_Right_middle_finger.BMP,349,M,Right,middle
349__M_Right_little_finger.BMP,349,M,Right,little
349__M_Left_thumb_finger.BMP,349,M,Left,thumb
349__M_Left_middle_finger.BMP,349,M,Left,middle
349__M_Right_index_finger.BMP,349,M,Right,index
349__M_Left_ring_finger.BMP,349,M,Left,ring
349__M_Left_index_finger.BMP,349,M,Left,index
349__M_Left_little_finger.BMP,349,M,Left,little
351__M_Left_little_finger.BMP,351,M,Left,little
351__M_Left_middle_finger.BMP,351,M,Left,middle
351__M_Left_ring_finger.BMP,351,M,Left,ring
351__M_Left_thumb_finger.BMP,351,M,Left,thumb
351__M_Right_index_finger.BMP,351,M,Right,index
351__M_Right_little_finger.BMP,351,M,Right,little
351__M_Right_middle_finger.BMP,351,M,Right,middle
351__M_Right_ring_finger.BMP,351,M,Right,ring
351__M_Right_thumb_finger.BMP,351,M,Right,thumb
351__M_Left_index_finger.BMP,351,M,Left,index
352__M_Left_index_finger.BMP,352,M,Left,index
352__M_Left_little_finger.BMP,352,M,Left,little
352__M_Left_middle_finger.BMP,352,M,Left,middle
352__M_Left_ring_finger.BMP,352,M,Left,ring
352__M_Left_thumb_finger.BMP,352,M,Left,thumb
352__M_Right_index_finger.BMP,352,M,Right,index
352__M_Right_little_finger.BMP,352,M,Right,little
352__M_Right_middle_finger.BMP,352,M,Right,middle
352__M_Right_ring_finger.BMP,352,M,Right,ring
352__M_Right_thumb_finger.BMP,352,M,Right,thumb
353__M_Right_thumb_finger.BMP,353,M,Right,thumb
353__M_Right_ring_finger.BMP,353,M,Right,ring
353__M_Right_middle_finger.BMP,353,M,Right,middle
353__M_Right_little_finger.BMP,353,M,Right,little
353__M_Right_index_finger.BMP,353,M,Right,index
353__M_Left_middle_finger.BMP,353,M,Left,middle
353__M_Left_ring_finger.BMP,353,M,Left,ring
353__M_Left_little_finger.BMP,353,M,Left,little
353__M_Left_index_finger.BMP,353,M,Left,index
353__M_Left_thumb_finger.BMP,353,M,Left,thumb
354__M_Right_little_finger.BMP,354,M,Right,little
354__M_Right_thumb_finger.BMP,354,M,Right,thumb
354__M_Right_ring_finger.BMP,354,M,Right,ring
354__M_Right_middle_finger.BMP,354,M,Right,middle
354__M_Right_index_finger.BMP,354,M,Right,index
354__M_Left_middle_finger.BMP,354,M,Left,middle
354__M_Left_ring_finger.BMP,354,M,Left,ring
354__M_Left_little_finger.BMP,354,M,Left,little
354__M_Left_index_finger.BMP,354,M,Left,index
354__M_Left_thumb_finger.BMP,354,M,Left,thumb
355__M_Right_thumb_finger.BMP,355,M,Right,thumb
355__M_Right_ring_finger.BMP,355,M,Right,ring
355__M_Right_middle_finger.BMP,355,M,Right,middle
355__M_Right_little_finger.BMP,355,M,Right,little
355__M_Right_index_finger.BMP,355,M,Right,index
355__M_Left_thumb_finger.BMP,355,M,Left,thumb
355__M_Left_middle_finger.BMP,355,M,Left,middle
355__M_Left_little_finger.BMP,355,M,Left,little
355__M_Left_index_finger.BMP,355,M,Left,index
355__M_Left_ring_finger.BMP,355,M,Left,ring
356__M_Right_little_finger.BMP,356,M,Right,little
356__M_Right_thumb_finger.BMP,356,M,Right,thumb
356__M_Right_ring_finger.BMP,356,M,Right,ring
356__M_Right_index_finger.BMP,356,M,Right,index
356__M_Right_middle_finger.BMP,356,M,Right,middle
356__M_Left_ring_finger.BMP,356,M,Left,ring
356__M_Left_middle_finger.BMP,356,M,Left,middle
356__M_Left_thumb_finger.BMP,356,M,Left,thumb
356__M_Left_little_finger.BMP,356,M,Left,little
356__M_Left_index_finger.BMP,356,M,Left,index
358__M_Right_ring_finger.BMP,358,M,Right,ring
358__M_Right_middle_finger.BMP,358,M,Right,middle
358__M_Right_little_finger.BMP,358,M,Right,little
358__M_Right_index_finger.BMP,358,M,Right,index
358__M_Right_thumb_finger.BMP,358,M,Right,thumb
358__M_Left_ring_finger.BMP,358,M,Left,ring
358__M_Left_middle_finger.BMP,358,M,Left,middle
358__M_Left_little_finger.BMP,358,M,Left,little
358__M_Left_index_finger.BMP,358,M,Left,index
358__M_Left_thumb_finger.BMP,358,M,Left,thumb
359__M_Right_ring_finger.BMP,359,M,Right,ring
359__M_Right_middle_finger.BMP,359,M,Right,middle
359__M_Right_little_finger.BMP,359,M,Right,little
359__M_Right_index_finger.BMP,359,M,Right,index
359__M_Right_thumb_finger.BMP,359,M,Right,thumb
359__M_Left_ring_finger.BMP,359,M,Left,ring
359__M_Left_middle_finger.BMP,359,M,Left,middle
359__M_Left_little_finger.BMP,359,M,Left,little
359__M_Left_index_finger.BMP,359,M,Left,index
359__M_Left_thumb_finger.BMP,359,M,Left,thumb
360__M_Right_thumb_finger.BMP,360,M,Right,thumb
360__M_Right_ring_finger.BMP,360,M,Right,ring
360__M_Right_middle_finger.BMP,360,M,Right,middle
360__M_Right_little_finger.BMP,360,M,Right,little
360__M_Right_index_finger.BMP,360,M,Right,index
360__M_Left_thumb_finger.BMP,360,M,Left,thumb
360__M_Left_middle_finger.BMP,360,M,Left,middle
360__M_Left_little_finger.BMP,360,M,Left,little
360__M_Left_index_finger.BMP,360,M,Left,index
360__M_Left_ring_finger.BMP,360,M,Left,ring
361__M_Right_little_finger.BMP,361,M,Right,little
361__M_Right_thumb_finger.BMP,361,M,Right,thumb
361__M_Right_ring_finger.BMP,361,M,Right,ring
361__M_Right_middle_finger.BMP,361,M,Right,middle
361__M_Right_index_finger.BMP,361,M,Right,index
361__M_Left_index_finger.BMP,361,M,Left,index
361__M_Left_ring_finger.BMP,361,M,Left,ring
361__M_Left_middle_finger.BMP,361,M,Left,middle
361__M_Left_little_finger.BMP,361,M,Left,little
361__M_Left_thumb_finger.BMP,361,M,Left,thumb
363__M_Right_little_finger.BMP,363,M,Right,little
363__M_Right_thumb_finger.BMP,363,M,Right,thumb
363__M_Right_ring_finger.BMP,363,M,Right,ring
363__M_Right_middle_finger.BMP,363,M,Right,middle
363__M_Right_index_finger.BMP,363,M,Right,index
363__M_Left_thumb_finger.BMP,363,M,Left,thumb
363__M_Left_ring_finger.BMP,363,M,Left,ring
363__M_Left_middle_finger.BMP,363,M,Left,middle
363__M_Left_little_finger.BMP,363,M,Left,little
363__M_Left_index_finger.BMP,363,M,Left,index
364__M_Right_thumb_finger.BMP,364,M,Right,thumb
364__M_Right_ring_finger.BMP,364,M,Right,ring
364__M_Right_middle_finger.BMP,364,M,Right,middle
364__M_Right_little_finger.BMP,364,M,Right,little
364__M_Right_index_finger.BMP,364,M,Right,index
364__M_Left_thumb_finger.BMP,364,M,Left,thumb
364__M_Left_ring_finger.BMP,364,M,Left,ring
364__M_Left_middle_finger.BMP,364,M,Left,middle
364__M_Left_little_finger.BMP,364,M,Left,little
364__M_Left_index_finger.BMP,364,M,Left,index
366__M_Right_thumb_finger.BMP,366,M,Right,thumb
366__M_Right_ring_finger.BMP,366,M,Right,ring
366__M_Right_middle_finger.BMP,366,M,Right,middle
366__M_Right_little_finger.BMP,366,M,Right,little
366__M_Right_index_finger.BMP,366,M,Right,index
366__M_Left_thumb_finger.BMP,366,M,Left,thumb
366__M_Left_ring_finger.BMP,366,M,Left,ring
366__M_Left_middle_finger.BMP,366,M,Left,middle
366__M_Left_little_finger.BMP,366,M,Left,little
366__M_Left_index_finger.BMP,366,M,Left,index
367__M_Right_ring_finger.BMP,367,M,Right,ring
367__M_Right_thumb_finger.BMP,367,M,Right,thumb
367__M_Right_little_finger.BMP,367,M,Right,little
367__M_Right_index_finger.BMP,367,M,Right,index
367__M_Right_middle_finger.BMP,367,M,Right,middle
367__M_Left_ring_finger.BMP,367,M,Left,ring
367__M_Left_middle_finger.BMP,367,M,Left,middle
367__M_Left_little_finger.BMP,367,M,Left,little
367__M_Left_index_finger.BMP,367,M,Left,index
367__M_Left_thumb_finger.BMP,367,M,Left,thumb
368__M_Right_thumb_finger.BMP,368,M,Right,thumb
368__M_Right_ring_finger.BMP,368,M,Right,ring
368__M_Right_little_finger.BMP,368,M,Right,little
368__M_Right_index_finger.BMP,368,M,Right,index
368__M_Right_middle_finger.BMP,368,M,Right,middle
368__M_Left_ring_finger.BMP,368,M,Left,ring
368__M_Left_middle_finger.BMP,368,M,Left,middle
368__M_Left_little_finger.BMP,368,M,Left,little
368__M_Left_index_finger.BMP,368,M,Left,index
368__M_Left_thumb_finger.BMP,368,M,Left,thumb
373__M_Right_thumb_finger.BMP,373,M,Right,thumb
373__M_Right_little_finger.BMP,373,M,Right,little
373__M_Right_ring_finger.BMP,373,M,Right,ring
373__M_Right_middle_finger.BMP,373,M,Right,middle
373__M_Right_index_finger.BMP,373,M,Right,index
373__M_Left_little_finger.BMP,373,M,Left,little
373__M_Left_ring_finger.BMP,373,M,Left,ring
373__M_Left_middle_finger.BMP,373,M,Left,middle
373__M_Left_index_finger.BMP,373,M,Left,index
373__M_Left_thumb_finger.BMP,373,M,Left,thumb
374__M_Right_thumb_finger.BMP,374,M,Right,thumb
374__M_Right_index_finger.BMP,374,M,Right,index
374__M_Right_middle_finger.BMP,374,M,Right,middle
374__M_Right_little_finger.BMP,374,M,Right,little
374__M_Left_thumb_finger.BMP,374,M,Left,thumb
374__M_Right_ring_finger.BMP,374,M,Right,ring
374__M_Left_middle_finger.BMP,374,M,Left,middle
374__M_Left_little_finger.BMP,374,M,Left,little
374__M_Left_index_finger.BMP,374,M,Left,index
374__M_Left_ring_finger.BMP,374,M,Left,ring
376__F_Right_index_finger.BMP,376,F,Right,index
376__F_Right_thumb_finger.BMP,376,F,Right,thumb
376__F_Right_middle_finger.BMP,376,F,Right,middle
376__F_Right_little_finger.BMP,376,F,Right,little
376__F_Left_thumb_finger.BMP,376,F,Left,thumb
376__F_Right_ring_finger.BMP,376,F,Right,ring
376__F_Left_middle_finger.BMP,376,F,Left,middle
376__F_Left_little_finger.BMP,376,F,Left,little
376__F_Left_index_finger.BMP,376,F,Left,index
376__F_Left_ring_finger.BMP,376,F,Left,ring
377__M_Right_thumb_finger.BMP,377,M,Right,thumb
377__M_Right_ring_finger.BMP,377,M,Right,ring
377__M_Right_middle_finger.BMP,377,M,Right,middle
377__M_Right_little_finger.BMP,377,M,Right,little
377__M_Right_index_finger.BMP,377,M,Right,index
377__M_Left_thumb_finger.BMP,377,M,Left,thumb
377__M_Left_ring_finger.BMP,377,M,Left,ring
377__M_Left_middle_finger.BMP,377,M,Left,middle
377__M_Left_index_finger.BMP,377,M,Left,index
377__M_Left_little_finger.BMP,377,M,Left,little
378__F_Right_little_finger.BMP,378,F,Right,little
378__F_Right_index_finger.BMP,378,F,Right,index
378__F_Left_thumb_finger.BMP,378,F,Left,thumb
378__F_Left_ring_finger.BMP,378,F,Left,ring
378__F_Left_middle_finger.BMP,378,F,Left,middle
378__F_Left_little_finger.BMP,378,F,Left,little
378__F_Left_index_finger.BMP,378,F,Left,index
378__F_Right_ring_finger.BMP,378,F,Right,ring
378__F_Right_middle_finger.BMP,378,F,Right,middle
378__F_Right_thumb_finger.BMP,378,F,Right,thumb
379__F_Right_little_finger.BMP,379,F,Right,little
379__F_Right_thumb_finger.BMP,379,F,Right,thumb
379__F_Right_index_finger.BMP,379,F,Right,index
379__F_Left_thumb_finger.BMP,379,F,Left,thumb
379__F_Left_middle_finger.BMP,379,F,Left,middle
379__F_Left_little_finger.BMP,379,F,Left,little
379__F_Left_index_finger.BMP,379,F,Left,index
379__F_Right_middle_finger.BMP,379,F,Right,middle
379__F_Right_ring_finger.BMP,379,F,Right,ring
379__F_Left_ring_finger.BMP,379,F,Left,ring
380__M_Right_ring_finger.BMP,380,M,Right,ring
380__M_Right_thumb_finger.BMP,380,M,Right,thumb
380__M_Right_middle_finger.BMP,380,M,Right,middle
380__M_Right_little_finger.BMP,380,M,Right,little
380__M_Right_index_finger.BMP,380,M,Right,index
380__M_Left_thumb_finger.BMP,380,M,Left,thumb
380__M_Left_ring_finger.BMP,380,M,Left,ring
380__M_Left_middle_finger.BMP,380,M,Left,middle
380__M_Left_index_finger.BMP,380,M,Left,index
380__M_Left_little_finger.BMP,380,M,Left,little
381__M_Right_little_finger.BMP,381,M,Right,little
381__M_Right_ring_finger.BMP,381,M,Right,ring
381__M_Left_ring_finger.BMP,381,M,Left,ring
381__M_Right_thumb_finger.BMP,381,M,Right,thumb
381__M_Right_index_finger.BMP,381,M,Right,index
381__M_Left_index_finger.BMP,381,M,Left,index
381__M_Left_little_finger.BMP,381,M,Left,little
381__M_Left_middle_finger.BMP,381,M,Left,middle
381__M_Right_middle_finger.BMP,381,M,Right,middle
381__M_Left_thumb_finger.BMP,381,M,Left,thumb
382__M_Left_index_finger.BMP,382,M,Left,index
382__M_Left_little_finger.BMP,382,M,Left,little
382__M_Left_middle_finger.BMP,382,M,Left,middle
382__M_Left_ring_finger.BMP,382,M,Left,ring
382__M_Left_thumb_finger.BMP,382,M,Left,thumb
382__M_Right_index_finger.BMP,382,M,Right,index
382__M_Right_middle_finger.BMP,382,M,Right,middle
382__M_Right_little_finger.BMP,382,M,Right,little
382__M_Right_ring_finger.BMP,382,M,Right,ring
382__M_Right_thumb_finger.BMP,382,M,Right,thumb
383__M_Right_thumb_finger.BMP,383,M,Right,thumb
383__M_Right_ring_finger.BMP,383,M,Right,ring
383__M_Right_middle_finger.BMP,383,M,Right,middle
383__M_Right_little_finger.BMP,383,M,Right,little
383__M_Right_index_finger.BMP,383,M,Right,index
383__M_Left_thumb_finger.BMP,383,M,Left,thumb
383__M_Left_middle_finger.BMP,383,M,Left,middle
383__M_Left_little_finger.BMP,383,M,Left,little
383__M_Left_index_finger.BMP,383,M,Left,index
383__M_Left_ring_finger.BMP,383,M,Left,ring
384__F_Left_ring_finger.BMP,384,F,Left,ring
